id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-SS044DF8749	KLRG2_WNT5B	simple:A4D1S0	simple:Q9H1J7	ENSG00000188883	ENSG00000111186	True	True	False	InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F8ABC300	GALR2_GAL	simple:O43603	simple:P22466	ENSG00000182687	ENSG00000069482	True	True	False	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B84DAE3D	PVR_CD96	simple:P15151	simple:P40200	ENSG00000073008	ENSG00000153283	True	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A8627ED6	PVR_CD226	simple:P15151	simple:Q15762	ENSG00000073008	ENSG00000150637	True	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00561BBD7	PVR_TIGIT	simple:P15151	simple:Q495A1	ENSG00000073008	ENSG00000181847	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F1A060D4	PVR_NECTIN3	simple:P15151	simple:Q9NQS3	ENSG00000073008	ENSG00000177707	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03859E16F	TIGIT_NECTIN3	simple:Q495A1	simple:Q9NQS3	ENSG00000181847	ENSG00000177707	False	False	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02FBD007E	NECTIN2_NECTIN3	simple:Q92692	simple:Q9NQS3	ENSG00000130202	ENSG00000177707	False	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D03910A0	GALR2_GALP	simple:O43603	simple:Q9UBC7	ENSG00000182687	ENSG00000197487	True	True	False	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B0E74BC0	GALR1_GALP	simple:P47211	simple:Q9UBC7	ENSG00000166573	ENSG00000197487	True	True	False	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C9696AAA	CRTAM_CADM1	simple:O95727	simple:Q9BY67	ENSG00000109943	ENSG00000182985	False	False	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01E0F2D2C	NECTIN1_NECTIN4	simple:Q15223	simple:Q96NY8	ENSG00000110400	ENSG00000143217	True	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A5DF05C0	TIGIT_NECTIN2	simple:Q495A1	simple:Q92692	ENSG00000181847	ENSG00000130202	False	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06207F70E	CD226_NECTIN2	simple:Q15762	simple:Q92692	ENSG00000150637	ENSG00000130202	False	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CC5DCE80	CDH1_KLRG1	simple:P12830	simple:Q96E93	ENSG00000039068	ENSG00000139187	False	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03DA2A820	FGF2_CD44	simple:P09038	simple:P16070	ENSG00000138685	ENSG00000026508	True	False	True	I2D,InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS008FB916C	FGF2_FGFR4	simple:P09038	simple:P22455	ENSG00000138685	ENSG00000160867	True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D9366D11	FGF1_FGFR4	simple:P05230	simple:P22455	ENSG00000113578	ENSG00000160867	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AC594A8E	FGF17_FGFR4	simple:O60258	simple:P22455	ENSG00000158815	ENSG00000160867	True	False	True	I2D	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07A03C20F	FGF19_FGFR4	simple:O95750	simple:P22455	ENSG00000162344	ENSG00000160867	True	False	True	I2D,IMEx,InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00E68BB92	FGF7_FGFR3	simple:P21781	simple:P22607	ENSG00000140285	ENSG00000068078	True	False	True	I2D	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CB6968B9	FGF2_FGFRL1	simple:P09038	simple:Q8N441	ENSG00000138685	ENSG00000127418	True	False	True	I2D	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS000568A0E	FCER2_CR2	simple:P06734	simple:P20023	ENSG00000104921	ENSG00000117322	True	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E2863F09	TNFRSF17_TNFSF13B	simple:Q02223	simple:Q9Y275	ENSG00000048462	ENSG00000102524	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS09648FAA9	TNFRSF13C_TNFSF13B	simple:Q96RJ3	simple:Q9Y275	ENSG00000159958	ENSG00000102524	True	True	False	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS09C4FCB90	ICAM1_SPN	simple:P05362	simple:P16150	ENSG00000090339	ENSG00000197471	False	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E9A581F8	ICAM1_ITGAL	simple:P05362	simple:P20701	ENSG00000090339	ENSG00000005844	False	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A4F27388	TNFRSF1A_FASLG	simple:P19438	simple:P48023	ENSG00000067182	ENSG00000117560	True	True	False	I2D,InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03A0C857B	FAS_FASLG	simple:P25445	simple:P48023	ENSG00000026103	ENSG00000117560	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0ADA587B4	NGFR_NTF3	simple:P08138	simple:P20783	ENSG00000064300	ENSG00000185652	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00A6D366F	ADORA2A_NAMPT	simple:P29274	simple:P43490	ENSG00000128271	ENSG00000105835	True	True	False	I2D,IMEx,InnateDB-All,MINT	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06F83AE58	CD44_SELE	simple:P16070	simple:P16581	ENSG00000026508	ENSG00000007908	False	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BDC04683	CEACAM1_SELE	simple:P13688	simple:P16581	ENSG00000079385	ENSG00000007908	True	False	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS074CF011C	ERBB4_NRG4	simple:Q15303	simple:Q8WWG1	ENSG00000178568	ENSG00000169752	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0855C0353	NRP1_PGF	simple:O14786	simple:P49763	ENSG00000099250	ENSG00000119630	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D22A09AD	NRP2_PGF	simple:O60462	simple:P49763	ENSG00000118257	ENSG00000119630	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E61DB5DF	FLT1_PGF	simple:P17948	simple:P49763	ENSG00000102755	ENSG00000119630	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS098425155	ADRB2_VEGFB	simple:P07550	simple:P49765	ENSG00000169252	ENSG00000173511	True	True	False	InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F15C1AB3	NRP2_SEMA3F	simple:O60462	simple:Q13275	ENSG00000118257	ENSG00000001617	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS094C06AA8	GAST_GPR152	simple:P01350	simple:Q8TDT2	ENSG00000184502	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0268D47AD	CCL4_GPR152	simple:P13236	simple:Q8TDT2	ENSG00000275824	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS016B111FE	IGF2_GPR152	simple:P01344	simple:Q8TDT2	ENSG00000167244	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0714977CA	BDNF_GPR152	simple:P23560	simple:Q8TDT2	ENSG00000176697	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E1389B57	ADIPOQ_GPR152	simple:Q15848	simple:Q8TDT2	ENSG00000181092	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F00D756A	CD40_TNFSF13B	simple:P25942	simple:Q9Y275	ENSG00000101017	ENSG00000102524	True	True	False	I2D,InnateDB	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03133B4F2	TFRC_TNFSF13B	simple:P02786	simple:Q9Y275	ENSG00000072274	ENSG00000102524	True	True	False	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03C51D352	TNFRSF13B_TNFSF13B	simple:O14836	simple:Q9Y275	ENSG00000240505	ENSG00000102524	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03098AC28	ERBB4_HBEGF	simple:Q15303	simple:Q99075	ENSG00000178568	ENSG00000113070	True	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01158CABF	FFAR2_FAM3C	simple:O15552	simple:Q92520	ENSG00000126262	ENSG00000196937	True	True	False	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E2431C09	PDCD1_FAM3C	simple:Q15116	simple:Q92520	ENSG00000276977	ENSG00000196937	True	True	False	InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AFC7BACF	ADGRG5_FAM3C	simple:Q8IZF4	simple:Q92520	ENSG00000159618	ENSG00000196937	True	True	False	InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS072E1E27A	FFAR2_TNF	simple:O15552	simple:P01375	ENSG00000126262	ENSG00000206439	True	True	False	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS04A4A2334	ASGR2_ADIPOQ	simple:P07307	simple:Q15848	ENSG00000161944	ENSG00000181092	True	True	False	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00E3EB9FE	CNR2_ADIPOQ	simple:P34972	simple:Q15848	ENSG00000188822	ENSG00000181092	True	True	False	IMEx,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS016EE0084	PDCD1_CD274	simple:Q15116	simple:Q9NZQ7	ENSG00000276977	ENSG00000120217	False	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08F13AD5C	CD80_CD274	simple:P33681	simple:Q9NZQ7	ENSG00000121594	ENSG00000120217	False	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F5B6B186	PDCD1_PDCD1LG2	simple:Q15116	simple:Q9BQ51	ENSG00000276977	ENSG00000197646	True	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00A953C3A	EGF_NRG1	simple:P01133	simple:Q02297	ENSG00000138798	ENSG00000157168	True	False	True	I2D	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0830AF8E6	GAST_CCKBR	simple:P01350	simple:P32239	ENSG00000184502	ENSG00000110148	True	False	True	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F4D30D5A	EGFR_EGF	simple:P00533	simple:P01133	ENSG00000146648	ENSG00000138798	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0ABC5C1B8	CD74_MIF	simple:P04233	simple:P14174	ENSG00000019582	ENSG00000240972	True	True	False	I2D,InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0481D83A4	EGFR_AREG	simple:P00533	simple:P15514	ENSG00000146648	ENSG00000109321	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D4C221B8	ICAM1_AREG	simple:P05362	simple:P15514	ENSG00000090339	ENSG00000109321	True	True	False	InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0DA033F03	TNFRSF1A_GRN	simple:P19438	simple:P28799	ENSG00000067182	ENSG00000030582	True	True	False	IMEx,InnateDB-All,MINT	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A19E9C34	EGFR_BTC	simple:P00533	simple:P35070	ENSG00000146648	ENSG00000174808	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06BC4D123	ERBB3_BTC	simple:P21860	simple:P35070	ENSG00000065361	ENSG00000174808	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS04C3EC52C	MTNR1B_COPA	simple:P49286	simple:P53621	ENSG00000134640	ENSG00000122218	True	True	False	I2D,IMEx,InnateDB-All,IntAct	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07F042076	EGFR_EPGN	simple:P00533	simple:Q6UW88	ENSG00000146648	ENSG00000182585	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C10824C7	EGFR_HBEGF	simple:P00533	simple:Q99075	ENSG00000146648	ENSG00000113070	True	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0632A027A	CD44_HBEGF	simple:P16070	simple:Q99075	ENSG00000026508	ENSG00000113070	True	True	True	I2D,InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00EDDD458	EGFR_MIF	simple:P00533	simple:P14174	ENSG00000146648	ENSG00000240972	True	True	False	IMEx,InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F66EA6BE	APP_FPR2	simple:P05067	simple:P25090	ENSG00000142192	ENSG00000171049	False	False	True	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS04A7BCE8D	NPPA_NPR3	simple:P01160	simple:P17342	ENSG00000175206	ENSG00000113389	True	False	True	I2D,InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0230EE330	NPPA_NPR2	simple:P01160	simple:P20594	ENSG00000175206	ENSG00000159899	True	False	True	I2D,InnateDB-All	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0057AB387	RSPO1_LGR4	simple:Q2MKA7	simple:Q9BXB1	ENSG00000169218	ENSG00000205213	True	False	True	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0609FCF76	RSPO4_LGR6	simple:Q2I0M5	simple:Q9HBX8	ENSG00000101282	ENSG00000133067	True	False	True	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E5397537	RSPO1_LGR6	simple:Q2MKA7	simple:Q9HBX8	ENSG00000169218	ENSG00000133067	True	False	True	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS019104E2E	RSPO2_LGR6	simple:Q6UXX9	simple:Q9HBX8	ENSG00000147655	ENSG00000133067	True	False	True	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0EB5364D4	RSPO3_LGR6	simple:Q9BXY4	simple:Q9HBX8	ENSG00000146374	ENSG00000133067	True	False	True	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0ED2573CA	TNFSF11_TNFRSF11A	simple:O14788	simple:Q9Y6Q6	ENSG00000120659	ENSG00000141655	True	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06A999D25	PLD2_ARF1	simple:O14939	simple:P84077	ENSG00000129219	ENSG00000143761	False	False	False	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F3A089DE	SEMA3E_PLXND1	simple:O15041	simple:Q9Y4D7	ENSG00000170381	ENSG00000004399	True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS044C72D0D	SEMA4A_PLXND1	simple:Q9H3S1	simple:Q9Y4D7	ENSG00000196189	ENSG00000004399	False	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS090FC28E1	EPHB6_EFNB2	simple:O15197	simple:P52799	ENSG00000275482	ENSG00000125266	True	True	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0DC4D593E	EPHB6_EFNB1	simple:O15197	simple:P98172	ENSG00000275482	ENSG00000090776	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0111AAD26	EPHB2_EFNB1	simple:P29323	simple:P98172	ENSG00000133216	ENSG00000090776	False	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FF55B42C	EPHB3_EFNB1	simple:P54753	simple:P98172	ENSG00000182580	ENSG00000090776	False	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F21D6CA0	EPHB4_EFNB1	simple:P54760	simple:P98172	ENSG00000196411	ENSG00000090776	False	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0470AF83E	EPHB1_EFNB1	simple:P54762	simple:P98172	ENSG00000154928	ENSG00000090776	False	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
