gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1	CA2_3	Cajal	Choroid	Dentate_Gyrus	Fibroblast	Inhibitory_Neurons	MFOL	MOL	Macrophage	Microglia	NFOL	OPC	Pericyte	Unidentified_Neurons	VLMC	Vascular	subiculum
AVPR2	P30518	False	V2R_HUMAN		CPI-SS0FCF733EA	0.0	0.0001532423	0.0	0.0	0.0	0.0001578689	0.0	0.0	0.0004218591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005303191
AVPR1B	P47901	False	V1BR_HUMAN		CPI-SS02D4E44C7	0.0	0.0002714276	0.005166253	0.0	0.0	0.0	0.0	0.0006682075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GHRHR	Q02643	False	GHRHR_HUMAN		CPI-SS074050495	0.0	0.0002440461	0.0001927183	0.0	0.0	0.0004074417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS032AD1183	0.0010600519	0.0039861423	0.0131636342	0.0	0.0288293384	0.0042861081	0.0174643885	0.0013116177	0.0060674906	0.0029158211	0.0	0.0047750074	0.0246479175	0.0025274534	0.0	0.0	0.0	0.0	0.0018536715
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.0011421702	0.0026183834	0.0037145643	0.0	0.0092343172	0.001481219	0.0120237537	0.0058137793	0.1441650066	0.1778774652	0.0	0.0021516542	0.1167449838	0.0590107214	0.0	0.0064154639	0.0	0.0	0.0051337841
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.6471149598	0.106410346	0.1148342551	0.1401823127	2.4547733509	0.0725953203	0.127481145	3.7311295414	2.2503490094	1.4519082265	0.1335338275	0.0741647615	3.4180979164	3.3056684938	0.1830372784	0.1509220726	0.1255632608	0.1571596837	0.3663355705
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0FC42EC80	0.6471149598	0.106410346	0.1148342551	0.1401823127	2.4547733509	0.0725953203	0.127481145	3.7311295414	2.2503490094	1.4519082265	0.1335338275	0.0741647615	3.4180979164	3.3056684938	0.1830372784	0.1509220726	0.1255632608	0.1571596837	0.3663355705
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.6471149598	0.106410346	0.1148342551	0.1401823127	2.4547733509	0.0725953203	0.127481145	3.7311295414	2.2503490094	1.4519082265	0.1335338275	0.0741647615	3.4180979164	3.3056684938	0.1830372784	0.1509220726	0.1255632608	0.1571596837	0.3663355705
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.6471149598	0.106410346	0.1148342551	0.1401823127	2.4547733509	0.0725953203	0.127481145	3.7311295414	2.2503490094	1.4519082265	0.1335338275	0.0741647615	3.4180979164	3.3056684938	0.1830372784	0.1509220726	0.1255632608	0.1571596837	0.3663355705
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.6471149598	0.106410346	0.1148342551	0.1401823127	2.4547733509	0.0725953203	0.127481145	3.7311295414	2.2503490094	1.4519082265	0.1335338275	0.0741647615	3.4180979164	3.3056684938	0.1830372784	0.1509220726	0.1255632608	0.1571596837	0.3663355705
EGFR	P00533	False	EGFR_HUMAN		CPI-SS004C23DCE	0.8017813763	0.0082065543	0.0142830591	0.0098028543	0.2790487797	0.0227162232	0.6605894996	0.3282922113	0.0073398197	0.0119520461	0.2944087507	0.0040204758	0.0073519568	0.0077525074	0.183203069	0.0242308859	1.5724934491	0.0	0.0117179774
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.0125721897	0.0207817087	0.0252915522	0.0210522344	0.1210050658	0.0168485913	0.106880478	0.014952629	0.0065788418	0.0137537186	0.0593270456	0.0292598676	0.0	0.0134547534	0.0	0.0146675368	0.2248607178	0.4957597879	0.0207605949
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.0726371595	0.2974969225	0.386544159	0.0446737501	0.0291550436	0.0424679531	0.0320508738	0.4480571296	0.0256557839	0.0384438918	0.0	0.017958809	0.0729298926	0.3139103154	0.0225088927	0.1030884884	0.0366356088	0.0243191688	0.4062482408
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.0	0.0	0.000520582	0.0	0.0	0.0	0.0047025284	0.0	0.0	0.0	0.7638631044	0.0009605302	0.0	0.0	0.0	0.005113211	0.0	0.0	0.0006997529
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.5219027777	0.1902282036	0.1777889086	0.0669659156	0.2160352206	0.1956133295	0.6060348205	0.2047908478	0.101503161	0.1651675765	0.0438461824	0.0180834529	0.0989970959	0.0706221048	0.0332707123	0.1438969679	0.430043305	0.0676115434	0.1925877474
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.5219027777	0.1902282036	0.1777889086	0.0669659156	0.2160352206	0.1956133295	0.6060348205	0.2047908478	0.101503161	0.1651675765	0.0438461824	0.0180834529	0.0989970959	0.0706221048	0.0332707123	0.1438969679	0.430043305	0.0676115434	0.1925877474
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.5219027777	0.1902282036	0.1777889086	0.0669659156	0.2160352206	0.1956133295	0.6060348205	0.2047908478	0.101503161	0.1651675765	0.0438461824	0.0180834529	0.0989970959	0.0706221048	0.0332707123	0.1438969679	0.430043305	0.0676115434	0.1925877474
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.5219027777	0.1902282036	0.1777889086	0.0669659156	0.2160352206	0.1956133295	0.6060348205	0.2047908478	0.101503161	0.1651675765	0.0438461824	0.0180834529	0.0989970959	0.0706221048	0.0332707123	0.1438969679	0.430043305	0.0676115434	0.1925877474
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	0.035988085	0.0046381346	0.0094037911	0.0049040239	0.008553905	0.0426784685	0.0	0.0034273573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110124938	0.0	0.0	0.0085967218
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.035988085	0.0046381346	0.0094037911	0.0049040239	0.008553905	0.0426784685	0.0	0.0034273573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110124938	0.0	0.0	0.0085967218
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	0.035988085	0.0046381346	0.0094037911	0.0049040239	0.008553905	0.0426784685	0.0	0.0034273573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110124938	0.0	0.0	0.0085967218
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.035988085	0.0046381346	0.0094037911	0.0049040239	0.008553905	0.0426784685	0.0	0.0034273573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110124938	0.0	0.0	0.0085967218
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.0016787065	0.0245806591	0.0328262565	0.0114742406	0.0168453501	0.0037591692	0.0122469109	0.02023104	0.002595607	0.0035949624	1.1018041469	0.5128424418	0.0	0.0009710399	0.0	0.1261011973	0.0118247826	0.0505013149	0.0694517122
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	0.1978498136	0.1971813511	0.1844761947	0.19592024	0.1844940217	0.1679617978	0.2994349377	0.1709756724	0.1959936703	0.2283094624	0.2163702129	0.2527599057	0.2032400431	0.1470090899	0.2725653662	0.2380119	0.2589464866	0.4136279976	0.1700444363
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.0137747982	0.019918879	0.0030128663	0.1787648601	0.0076371955	0.0044109362	0.0079209878	0.0065228994	0.0038303937	0.0	0.0	0.0038001197	0.0	0.0116283491	0.0	0.0207635513	0.0331178621	0.0862337593	0.0528145511
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.0137747982	0.019918879	0.0030128663	0.1787648601	0.0076371955	0.0044109362	0.0079209878	0.0065228994	0.0038303937	0.0	0.0	0.0038001197	0.0	0.0116283491	0.0	0.0207635513	0.0331178621	0.0862337593	0.0528145511
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.0232970741	0.1313074893	0.1910003946	0.0	0.0852824152	0.1798086329	0.0105513399	0.1259980424	0.0098352099	0.0046238067	0.0270413083	0.0086719607	0.0208526297	0.0074772028	0.0	0.1080105638	0.0379836623	0.8154870231	0.1556936031
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.0138250305	0.1556905287	0.0650432939	0.1584578808	0.0380009238	0.0421659347	0.2146349829	0.1197958556	0.0147186312	0.0280949147	0.0	0.0184568522	0.0299845798	0.0283665933	0.0966481844	0.0785204956	0.0359098576	0.1235156493	0.1339762033
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.0138250305	0.1556905287	0.0650432939	0.1584578808	0.0380009238	0.0421659347	0.2146349829	0.1197958556	0.0147186312	0.0280949147	0.0	0.0184568522	0.0299845798	0.0283665933	0.0966481844	0.0785204956	0.0359098576	0.1235156493	0.1339762033
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.0138250305	0.1556905287	0.0650432939	0.1584578808	0.0380009238	0.0421659347	0.2146349829	0.1197958556	0.0147186312	0.0280949147	0.0	0.0184568522	0.0299845798	0.0283665933	0.0966481844	0.0785204956	0.0359098576	0.1235156493	0.1339762033
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.005678468	0.0145051226	0.0186859497	0.0164151705	0.0048727144	0.0130530673	0.0438248323	0.0160391294	0.0064531582	0.0	0.0	0.0158126811	0.0	0.0073840311	0.0	0.026431908	0.0430955033	0.0199527537	0.0142123719
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.005678468	0.0145051226	0.0186859497	0.0164151705	0.0048727144	0.0130530673	0.0438248323	0.0160391294	0.0064531582	0.0	0.0	0.0158126811	0.0	0.0073840311	0.0	0.026431908	0.0430955033	0.0199527537	0.0142123719
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.005678468	0.0145051226	0.0186859497	0.0164151705	0.0048727144	0.0130530673	0.0438248323	0.0160391294	0.0064531582	0.0	0.0	0.0158126811	0.0	0.0073840311	0.0	0.026431908	0.0430955033	0.0199527537	0.0142123719
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.005678468	0.0145051226	0.0186859497	0.0164151705	0.0048727144	0.0130530673	0.0438248323	0.0160391294	0.0064531582	0.0	0.0	0.0158126811	0.0	0.0073840311	0.0	0.026431908	0.0430955033	0.0199527537	0.0142123719
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.005678468	0.0145051226	0.0186859497	0.0164151705	0.0048727144	0.0130530673	0.0438248323	0.0160391294	0.0064531582	0.0	0.0	0.0158126811	0.0	0.0073840311	0.0	0.026431908	0.0430955033	0.0199527537	0.0142123719
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.005678468	0.0145051226	0.0186859497	0.0164151705	0.0048727144	0.0130530673	0.0438248323	0.0160391294	0.0064531582	0.0	0.0	0.0158126811	0.0	0.0073840311	0.0	0.026431908	0.0430955033	0.0199527537	0.0142123719
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.0355618897	0.1948923082	0.1348223373	0.0785488823	0.06946658	0.2465116872	0.1470418321	0.0837030885	0.4747395618	0.5533873302	0.0605722877	0.0513635081	0.1561219633	0.0598705925	0.0878376932	0.1378721399	0.0973764993	0.0	0.1468179473
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.0355618897	0.1948923082	0.1348223373	0.0785488823	0.06946658	0.2465116872	0.1470418321	0.0837030885	0.4747395618	0.5533873302	0.0605722877	0.0513635081	0.1561219633	0.0598705925	0.0878376932	0.1378721399	0.0973764993	0.0	0.1468179473
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.0355618897	0.1948923082	0.1348223373	0.0785488823	0.06946658	0.2465116872	0.1470418321	0.0837030885	0.4747395618	0.5533873302	0.0605722877	0.0513635081	0.1561219633	0.0598705925	0.0878376932	0.1378721399	0.0973764993	0.0	0.1468179473
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.0355618897	0.1948923082	0.1348223373	0.0785488823	0.06946658	0.2465116872	0.1470418321	0.0837030885	0.4747395618	0.5533873302	0.0605722877	0.0513635081	0.1561219633	0.0598705925	0.0878376932	0.1378721399	0.0973764993	0.0	0.1468179473
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.0355618897	0.1948923082	0.1348223373	0.0785488823	0.06946658	0.2465116872	0.1470418321	0.0837030885	0.4747395618	0.5533873302	0.0605722877	0.0513635081	0.1561219633	0.0598705925	0.0878376932	0.1378721399	0.0973764993	0.0	0.1468179473
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.0355618897	0.1948923082	0.1348223373	0.0785488823	0.06946658	0.2465116872	0.1470418321	0.0837030885	0.4747395618	0.5533873302	0.0605722877	0.0513635081	0.1561219633	0.0598705925	0.0878376932	0.1378721399	0.0973764993	0.0	0.1468179473
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.0014095656	0.0096110649	0.002115386	0.0	0.0023142021	0.02844496	0.0035800884	0.004363858	0.002559018	0.0	0.0	0.0027552637	0.0216264051	0.0021932337	0.0184224256	0.0117164365	0.0	0.016107371	0.0081067842
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.0366731769	0.0019772314	0.0004576459	0.0	0.0292997938	0.0014965132	0.1234888473	0.0013054016	0.0013437954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203553429	0.1024039646	0.0013520527
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.0366731769	0.0019772314	0.0004576459	0.0	0.0292997938	0.0014965132	0.1234888473	0.0013054016	0.0013437954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203553429	0.1024039646	0.0013520527
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.044389972	0.3482814607	0.1987504465	0.0837045871	0.764435887	0.1005792198	0.326358672	0.8158909729	0.0124997045	0.0046077879	0.0293428964	0.1130269221	0.0157643087	0.0232846476	0.0470296887	0.5538339984	1.239443486	0.1626495812	0.5675101792
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.044389972	0.3482814607	0.1987504465	0.0837045871	0.764435887	0.1005792198	0.326358672	0.8158909729	0.0124997045	0.0046077879	0.0293428964	0.1130269221	0.0157643087	0.0232846476	0.0470296887	0.5538339984	1.239443486	0.1626495812	0.5675101792
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.044389972	0.3482814607	0.1987504465	0.0837045871	0.764435887	0.1005792198	0.326358672	0.8158909729	0.0124997045	0.0046077879	0.0293428964	0.1130269221	0.0157643087	0.0232846476	0.0470296887	0.5538339984	1.239443486	0.1626495812	0.5675101792
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.044389972	0.3482814607	0.1987504465	0.0837045871	0.764435887	0.1005792198	0.326358672	0.8158909729	0.0124997045	0.0046077879	0.0293428964	0.1130269221	0.0157643087	0.0232846476	0.0470296887	0.5538339984	1.239443486	0.1626495812	0.5675101792
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS012CCE326	0.044389972	0.3482814607	0.1987504465	0.0837045871	0.764435887	0.1005792198	0.326358672	0.8158909729	0.0124997045	0.0046077879	0.0293428964	0.1130269221	0.0157643087	0.0232846476	0.0470296887	0.5538339984	1.239443486	0.1626495812	0.5675101792
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.059185208	0.0638558264	0.0217582965	0.0	0.0	0.002742477	0.0220264658	0.0146470103	0.0056243333	0.0032695115	0.0	0.0017553474	0.0	0.0328200586	0.0	0.0061162446	0.0118247826	0.0	0.0168585908
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.4000234037	0.1211202483	0.6065817481	0.1513923265	0.0379151783	0.265648195	0.0701663062	0.0526557161	0.5853910224	1.1010086116	0.0297308586	0.0078006814	1.0790788754	0.0889471615	0.0149707719	0.3418240858	0.0461493858	0.0315108795	0.3596807663
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.0201891724	0.0718558753	0.0672875864	0.0206418641	0.0253775111	0.043581613	0.0288633979	0.0385289161	0.0184579789	0.0224899468	0.0	0.0250250863	0.0188520279	0.0277835413	0.0435906257	0.0513107153	0.0320152172	0.0314514579	0.0447498238
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.0201891724	0.0718558753	0.0672875864	0.0206418641	0.0253775111	0.043581613	0.0288633979	0.0385289161	0.0184579789	0.0224899468	0.0	0.0250250863	0.0188520279	0.0277835413	0.0435906257	0.0513107153	0.0320152172	0.0314514579	0.0447498238
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.0201891724	0.0718558753	0.0672875864	0.0206418641	0.0253775111	0.043581613	0.0288633979	0.0385289161	0.0184579789	0.0224899468	0.0	0.0250250863	0.0188520279	0.0277835413	0.0435906257	0.0513107153	0.0320152172	0.0314514579	0.0447498238
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0DF162C10	0.0201891724	0.0718558753	0.0672875864	0.0206418641	0.0253775111	0.043581613	0.0288633979	0.0385289161	0.0184579789	0.0224899468	0.0	0.0250250863	0.0188520279	0.0277835413	0.0435906257	0.0513107153	0.0320152172	0.0314514579	0.0447498238
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05E6D620E	0.0037235766	0.0008362368	0.000681274	0.0	0.0108920381	0.0	0.0106400394	0.0	0.0016532919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003291488
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS09F973C1A	0.0037235766	0.0008362368	0.000681274	0.0	0.0108920381	0.0	0.0106400394	0.0	0.0016532919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003291488
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS041888D39	0.0037235766	0.0008362368	0.000681274	0.0	0.0108920381	0.0	0.0106400394	0.0	0.0016532919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003291488
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS02B285B4D	0.0037235766	0.0008362368	0.000681274	0.0	0.0108920381	0.0	0.0106400394	0.0	0.0016532919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003291488
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.0	0.0001459951	0.0004695002	0.0	0.0100196525	0.0	0.01206201	0.0020613007	0.0071459463	0.0024994162	0.0	0.0	0.0	0.0	0.0	0.0049875632	0.0	0.0	0.0013970238
NGFR	P08138	False	TNR16_HUMAN		CPI-SS08B85996F	0.0	0.0001459951	0.0004695002	0.0	0.0100196525	0.0	0.01206201	0.0020613007	0.0071459463	0.0024994162	0.0	0.0	0.0	0.0	0.0	0.0049875632	0.0	0.0	0.0013970238
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.1832237734	0.088572623	0.1971775992	0.1766907947	0.342354599	0.1463712028	0.2613012221	0.1546211505	0.5149745797	0.6195979456	0.0396949336	0.0125166351	0.6086063545	0.1814300442	0.1487868551	0.0989157552	0.1441816682	0.0171565313	0.1407098537
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.0090415646	0.0	0.0022427676	0.0	0.0	0.000936042	0.0039008324	0.0	0.0	0.0	0.0	0.0009928866	0.0	0.0	0.0	0.0012783109	0.0	0.0	0.0009094177
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	0.6819470296	0.4018573946	0.3952696034	0.3866280795	1.1308641139	0.4095093054	0.5164328493	0.4600908754	0.5142469171	0.4520526398	0.8012939973	0.6337591016	0.4504373816	0.5256168588	0.4141370159	0.569503607	0.5402584213	0.6047548123	0.4070840249
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	0.6819470296	0.4018573946	0.3952696034	0.3866280795	1.1308641139	0.4095093054	0.5164328493	0.4600908754	0.5142469171	0.4520526398	0.8012939973	0.6337591016	0.4504373816	0.5256168588	0.4141370159	0.569503607	0.5402584213	0.6047548123	0.4070840249
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.0125592948	0.0440117787	0.5096468519	0.0114742406	0.016630727	0.280287006	0.0246918021	0.0162183823	0.0057962386	0.002643368	0.5118263669	0.0795332454	0.0	0.0069556169	0.0282788708	0.0199129194	0.0345048922	0.0059782594	0.0196932883
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	0.0125592948	0.0440117787	0.5096468519	0.0114742406	0.016630727	0.280287006	0.0246918021	0.0162183823	0.0057962386	0.002643368	0.5118263669	0.0795332454	0.0	0.0069556169	0.0282788708	0.0199129194	0.0345048922	0.0059782594	0.0196932883
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.0125592948	0.0440117787	0.5096468519	0.0114742406	0.016630727	0.280287006	0.0246918021	0.0162183823	0.0057962386	0.002643368	0.5118263669	0.0795332454	0.0	0.0069556169	0.0282788708	0.0199129194	0.0345048922	0.0059782594	0.0196932883
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	0.3045595921	0.2831725636	0.253378301	0.2232979855	0.0837085896	0.1910007983	0.1322559674	0.1755535357	0.0685823728	0.0498478673	0.6168825427	1.1856814394	0.1040644268	0.1309150442	0.0915692036	0.2639845457	0.034654579	0.1037590537	0.2770020434
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.0059661771	0.1048429314	0.1232892107	0.094610293	0.0097840251	0.0791904186	0.0062399032	0.080734445	0.0029892313	0.0028631174	0.0	0.0086136274	0.0	0.0023473716	0.0188408902	0.07764118	0.0162607136	0.0155909985	0.0817254454
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS042EB8C7A	0.0	0.0024025816	0.0056014031	0.0	0.0	0.0034307888	0.0014599575	0.0014954442	0.0006097698	0.0	0.0	0.0033960414	0.0	0.0031255953	0.0	0.0	0.0	0.0090295765	0.0021682098
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS043E0F61D	0.0	0.0024025816	0.0056014031	0.0	0.0	0.0034307888	0.0014599575	0.0014954442	0.0006097698	0.0	0.0	0.0033960414	0.0	0.0031255953	0.0	0.0	0.0	0.0090295765	0.0021682098
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS090987D9C	0.0	0.0024025816	0.0056014031	0.0	0.0	0.0034307888	0.0014599575	0.0014954442	0.0006097698	0.0	0.0	0.0033960414	0.0	0.0031255953	0.0	0.0	0.0	0.0090295765	0.0021682098
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS07D40A3F3	0.0	0.0024025816	0.0056014031	0.0	0.0	0.0034307888	0.0014599575	0.0014954442	0.0006097698	0.0	0.0	0.0033960414	0.0	0.0031255953	0.0	0.0	0.0	0.0090295765	0.0021682098
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS085C150CE	0.0	0.0024025816	0.0056014031	0.0	0.0	0.0034307888	0.0014599575	0.0014954442	0.0006097698	0.0	0.0	0.0033960414	0.0	0.0031255953	0.0	0.0	0.0	0.0090295765	0.0021682098
LEAP2	Q969E1	False	LEAP2_HUMAN		CPI-SS0EB3C2743	0.0	0.0002622219	0.0	0.0	0.0	0.0002138995	0.0	0.0	0.0005522419	0.0	0.0	0.0007853251	0.0	0.0	0.0	0.0022458876	0.0	0.0	0.0005539803
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS0B0CF0EDF	0.0018668311	0.0711204108	0.094022183	0.0	0.0090724337	0.1100906714	0.0095625107	0.0070025305	0.0034387676	0.0026249025	0.0	0.0007913672	0.0	0.0075002067	0.0256753788	0.0139175398	0.0	0.0215564306	0.0191061777
GNRHR	P30968	False	GNRHR_HUMAN		CPI-SS0D9EFC4F7	0.0011462088	0.0025497385	0.0036862219	0.0	0.0	0.0020882748	0.0	0.0046834555	0.0006871989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025695122
GPRC5B	Q9NZH0	False	GPC5B_HUMAN		CPI-SS08A819670	0.3655044807	0.0556174874	0.0297161509	0.0734284088	0.1170151637	0.238897345	0.1313341403	0.0957142304	0.4364193692	0.4450695833	0.0233598546	0.0332948039	0.0516817597	0.1350704273	0.04082306	0.1042887822	0.033024124	0.0277828015	0.0364806142
HCRTR1	O43613	False	OX1R_HUMAN		CPI-SS084816B12	0.0	0.0002418977	0.0015189445	0.0	0.0	0.0002257554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040751857	0.0	0.0	0.0030913799
HCRTR2	O43614	False	OX2R_HUMAN		CPI-SS02461AE98	0.0010964746	0.0497881784	0.051320225	0.0098828296	0.0037488637	0.0022670844	0.0122359094	0.265069009	0.004954717	0.0035796796	0.0	0.0017639031	0.0	0.0026324981	0.0	0.0518597099	0.0	0.0	0.1084597746
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.0036071663	0.0066963248	0.004625882	0.0135367315	0.0	0.0026997748	0.3421889207	0.0051605757	0.003725443	0.0160823242	0.0	0.1790031538	0.0	0.0	0.6502999875	0.0077224512	0.0	3.4977261307	0.0064482075
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.0188187313	0.2702378086	0.5601978644	0.0542814253	0.027507753	0.2373354005	0.0394710642	0.1525899018	0.0303190954	0.0167856833	0.0162564593	0.0093192476	0.161903517	0.0885904973	0.0	0.1818943047	0.0	0.0161398331	0.3085163608
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	0.6889977103	2.9967775771	2.7879409825	0.2683784587	0.444987955	2.7592246424	0.4129249921	2.4399767346	0.2986137088	0.3076422714	0.4269445831	0.2949889768	0.17497025	0.3371683285	0.3242971929	2.1648916314	0.5107896934	0.5627962364	2.4773621843
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS082AD7B6A	0.0034977584	0.0123858244	0.0130341341	0.0339851617	0.0078796637	0.0106106865	0.3749711148	0.0680918831	0.0043549578	0.0074756587	0.0	0.0	0.0225364408	0.0032908868	0.0256753788	0.0127407537	0.094527784	0.0577418098	0.0213140303
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.0117744998	0.0735600826	0.0687495353	0.0160847091	0.010519136	0.083331254	0.0193330258	0.0336910893	0.0388414275	0.0595266396	0.0	0.0178656237	0.0219488396	0.0201748724	0.0445098856	0.0728076796	0.0556048427	0.3731186758	0.0778721934
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.0012257402	0.0014776549	0.0041137197	0.0	0.0	0.0007706799	0.0	0.0048358438	0.013877139	0.0195903394	0.0	0.0	0.0	0.0	0.0	0.0040162725	0.0	0.0	0.0032158611
