id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-SS008700E67	CCL8_ACKR1	simple:P80075	simple:Q16570	ENSG00000108700	ENSG00000213088	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07EC65CED	CCL7_ACKR1	simple:P80098	simple:Q16570	ENSG00000108688	ENSG00000213088	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08B249DBA	CCL2_CCR10	simple:P13500	simple:P46092	ENSG00000108691	ENSG00000184451	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F3BF2B34	CCL5_ACKR4	simple:P13501	simple:Q9NPB9	ENSG00000274233	ENSG00000129048	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CB2E8B21	CCL11_ACKR4	simple:P51671	simple:Q9NPB9	ENSG00000172156	ENSG00000129048	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS083B5EBAB	CXCL13_ACKR4	simple:O43927	simple:Q9NPB9	ENSG00000156234	ENSG00000129048	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00AEC3818	CCL19_ACKR4	simple:Q99731	simple:Q9NPB9	ENSG00000172724	ENSG00000129048	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0EA05941A	CCL5_CCR4	simple:P13501	simple:P51679	ENSG00000274233	ENSG00000183813	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS052B38F1C	CCL22_CCR4	simple:O00626	simple:P51679	ENSG00000102962	ENSG00000183813	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS006FB5198	GCG_DPP4	simple:P01275	simple:P27487	ENSG00000115263	ENSG00000197635	True	False	True	InnateDB-All,MINT	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AEC33FF1	CCL22_DPP4	simple:O00626	simple:P27487	ENSG00000102962	ENSG00000197635	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CC738ABC	CXCL11_DPP4	simple:O14625	simple:P27487	ENSG00000169248	ENSG00000197635	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F9BBC31B	VIP_DPP4	simple:P01282	simple:P27487	ENSG00000146469	ENSG00000197635	True	False	True	InnateDB-All,MINT	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FDAB7BA8	CXCL10_DPP4	simple:P02778	simple:P27487	ENSG00000169245	ENSG00000197635	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS018B35889	GIP_DPP4	simple:P09681	simple:P27487	ENSG00000159224	ENSG00000197635	True	False	True	InnateDB-All,MINT	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0652F5D15	NPPB_DPP4	simple:P16860	simple:P27487	ENSG00000120937	ENSG00000197635	True	False	True	InnateDB-All,MINT	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D377BBBF	ADCYAP1_DPP4	simple:P18509	simple:P27487	ENSG00000141433	ENSG00000197635	True	False	True	InnateDB-All,MINT	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B0AC1603	CCL24_CCR3	simple:O00175	simple:P51677	ENSG00000106178	ENSG00000183625	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS042A6F835	IGF2_IGF2R	simple:P01344	simple:P11717	ENSG00000167244	ENSG00000197081	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0579FA162	IGF2_IGF1R	simple:P01344	simple:P08069	ENSG00000167244	ENSG00000140443	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01A29DD97	GCG_IDE	simple:P01275	simple:P14735	ENSG00000115263	ENSG00000119912	True	False	True	IMEx	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS066347638	FGF5_FGFR4	simple:P12034	simple:P22455	ENSG00000138675	ENSG00000160867	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D95D41D6	FGF7_FGFR4	simple:P21781	simple:P22455	ENSG00000140285	ENSG00000160867	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01F67987A	FGF2_FGFR1	simple:P09038	simple:P11362	ENSG00000138685	ENSG00000077782	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0467AFD8A	FGF17_FGFR1	simple:O60258	simple:P11362	ENSG00000158815	ENSG00000077782	True	False	True	I2D,InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F2C6A4D4	FGF18_FGFR1	simple:O76093	simple:P11362	ENSG00000156427	ENSG00000077782	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FFB9E01B	FGF4_FGFR1	simple:P08620	simple:P11362	ENSG00000075388	ENSG00000077782	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05A94DE17	FGF2_FGFR2	simple:P09038	simple:P21802	ENSG00000138685	ENSG00000066468	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0330D939A	FGF17_FGFR2	simple:O60258	simple:P21802	ENSG00000158815	ENSG00000066468	True	False	True	I2D,InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F6A7A4DF	FGF18_FGFR2	simple:O76093	simple:P21802	ENSG00000156427	ENSG00000066468	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D67110B0	FGF4_FGFR2	simple:P08620	simple:P21802	ENSG00000075388	ENSG00000066468	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05ECF1933	FGF3_FGFR4	simple:P11487	simple:P22455	ENSG00000186895	ENSG00000160867	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06D341996	FGF3_FGFR2	simple:P11487	simple:P21802	ENSG00000186895	ENSG00000066468	True	False	True	I2D,InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0735F5C3A	TIMP1_FGFR2	simple:P01033	simple:P21802	ENSG00000102265	ENSG00000066468	True	False	True	InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0DC322B61	ROS1_FGFR2	simple:P08922	simple:P21802	ENSG00000047936	ENSG00000066468	True	True	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D636A374	FGF2_FGFR3	simple:P09038	simple:P22607	ENSG00000138685	ENSG00000068078	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BC9F7E9E	FGF17_FGFR3	simple:O60258	simple:P22607	ENSG00000158815	ENSG00000068078	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E134097C	FGF18_FGFR3	simple:O76093	simple:P22607	ENSG00000156427	ENSG00000068078	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS013E86AFF	FGF4_FGFR3	simple:P08620	simple:P22607	ENSG00000075388	ENSG00000068078	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C2A73A10	FGF3_FGFR3	simple:P11487	simple:P22607	ENSG00000186895	ENSG00000068078	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00E68BB92	FGF7_FGFR3	simple:P21781	simple:P22607	ENSG00000140285	ENSG00000068078	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CB6968B9	FGF2_FGFRL1	simple:P09038	simple:Q8N441	ENSG00000138685	ENSG00000127418	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C1BD22BC	SPP1_PTGER4	simple:P10451	simple:P35408	ENSG00000118785	ENSG00000171522	True	False	True	IMEx,MINT	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	ENSG00000140285	ENSG00000066468	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02896561C	FGF4_FGFR4	simple:P08620	simple:P22455	ENSG00000075388	ENSG00000160867	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D4CA5D92	FGF18_FGFR4	simple:O76093	simple:P22455	ENSG00000156427	ENSG00000160867	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AC594A8E	FGF17_FGFR4	simple:O60258	simple:P22455	ENSG00000158815	ENSG00000160867	True	False	True	I2D	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FEC87269	KLRG2_TNFSF9	simple:A4D1S0	simple:P41273	ENSG00000188883	ENSG00000125657	True	True	False	InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00A8596B5	PVR_TNFSF9	simple:P15151	simple:P41273	ENSG00000073008	ENSG00000125657	True	True	False	InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS044DF8749	KLRG2_WNT5B	simple:A4D1S0	simple:Q9H1J7	ENSG00000188883	ENSG00000111186	True	True	False	InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F8ABC300	GALR2_GAL	simple:O43603	simple:P22466	ENSG00000182687	ENSG00000069482	True	True	False	guidetopharmacology.org	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E70DD97F	GALR3_GAL	simple:O60755	simple:P22466	ENSG00000128310	ENSG00000069482	True	True	False	guidetopharmacology.org	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B84DAE3D	PVR_CD96	simple:P15151	simple:P40200	ENSG00000073008	ENSG00000153283	True	True	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A8627ED6	PVR_CD226	simple:P15151	simple:Q15762	ENSG00000073008	ENSG00000150637	True	True	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00561BBD7	PVR_TIGIT	simple:P15151	simple:Q495A1	ENSG00000073008	ENSG00000181847	True	True	False	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F1A060D4	PVR_NECTIN3	simple:P15151	simple:Q9NQS3	ENSG00000073008	ENSG00000177707	True	True	False	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03859E16F	TIGIT_NECTIN3	simple:Q495A1	simple:Q9NQS3	ENSG00000181847	ENSG00000177707	False	False	False	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02FBD007E	NECTIN2_NECTIN3	simple:Q92692	simple:Q9NQS3	ENSG00000130202	ENSG00000177707	False	True	False	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D03910A0	GALR2_GALP	simple:O43603	simple:Q9UBC7	ENSG00000182687	ENSG00000197487	True	True	False	guidetopharmacology.org	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FEAC3352	GALR3_GALP	simple:O60755	simple:Q9UBC7	ENSG00000128310	ENSG00000197487	True	True	False	guidetopharmacology.org	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B0E74BC0	GALR1_GALP	simple:P47211	simple:Q9UBC7	ENSG00000166573	ENSG00000197487	True	True	False	guidetopharmacology.org	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C9696AAA	CRTAM_CADM1	simple:O95727	simple:Q9BY67	ENSG00000109943	ENSG00000182985	False	False	False	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01E0F2D2C	NECTIN1_NECTIN4	simple:Q15223	simple:Q96NY8	ENSG00000110400	ENSG00000143217	True	True	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A5DF05C0	TIGIT_NECTIN2	simple:Q495A1	simple:Q92692	ENSG00000181847	ENSG00000130202	False	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06207F70E	CD226_NECTIN2	simple:Q15762	simple:Q92692	ENSG00000150637	ENSG00000130202	False	True	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CC5DCE80	CDH1_KLRG1	simple:P12830	simple:Q96E93	ENSG00000039068	ENSG00000139187	False	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03DA2A820	FGF2_CD44	simple:P09038	simple:P16070	ENSG00000138685	ENSG00000026508	True	False	True	I2D,InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03722104E	HGF_CD44	simple:P14210	simple:P16070	ENSG00000019991	ENSG00000026508	True	False	True	IMEx,InnateDB-All,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS008FB916C	FGF2_FGFR4	simple:P09038	simple:P22455	ENSG00000138685	ENSG00000160867	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D9366D11	FGF1_FGFR4	simple:P05230	simple:P22455	ENSG00000113578	ENSG00000160867	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D46E2B45	TGFB3_TGFBR3	simple:P10600	simple:Q03167	ENSG00000119699	ENSG00000069702	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS000568A0E	FCER2_CR2	simple:P06734	simple:P20023	ENSG00000104921	ENSG00000117322	True	True	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E2431C09	PDCD1_FAM3C	simple:Q15116	simple:Q92520	ENSG00000276977	ENSG00000196937	True	True	False	InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AFC7BACF	ADGRG5_FAM3C	simple:Q8IZF4	simple:Q92520	ENSG00000159618	ENSG00000196937	True	True	False	InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0ADA587B4	NGFR_NTF3	simple:P08138	simple:P20783	ENSG00000064300	ENSG00000185652	True	True	False	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00A6D366F	ADORA2A_NAMPT	simple:P29274	simple:P43490	ENSG00000128271	ENSG00000105835	True	True	False	I2D,IMEx,InnateDB-All,MINT	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06F83AE58	CD44_SELE	simple:P16070	simple:P16581	ENSG00000026508	ENSG00000007908	False	True	False	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BDC04683	CEACAM1_SELE	simple:P13688	simple:P16581	ENSG00000079385	ENSG00000007908	True	False	False	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS098425155	ADRB2_VEGFB	simple:P07550	simple:P49765	ENSG00000169252	ENSG00000173511	True	True	False	InnateDB-All	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F15C1AB3	NRP2_SEMA3F	simple:O60462	simple:Q13275	ENSG00000118257	ENSG00000001617	True	True	False	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS094C06AA8	GAST_GPR152	simple:P01350	simple:Q8TDT2	ENSG00000184502	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0268D47AD	CCL4_GPR152	simple:P13236	simple:Q8TDT2	ENSG00000275824	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS016B111FE	IGF2_GPR152	simple:P01344	simple:Q8TDT2	ENSG00000167244	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0714977CA	BDNF_GPR152	simple:P23560	simple:Q8TDT2	ENSG00000176697	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E1389B57	ADIPOQ_GPR152	simple:Q15848	simple:Q8TDT2	ENSG00000181092	ENSG00000175514	True	False	True	IMEx,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03FA58286	TNF_VSIR	simple:P01375	simple:Q9H7M9	ENSG00000206439	ENSG00000107738	True	False	True	IMEx,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0830AF8E6	GAST_CCKBR	simple:P01350	simple:P32239	ENSG00000184502	ENSG00000110148	True	False	True	guidetopharmacology.org	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00AD71822	CCK_CCKBR	simple:P06307	simple:P32239	ENSG00000187094	ENSG00000110148	True	False	True	guidetopharmacology.org	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D1D95883	CCL4_CCR5	simple:P13236	simple:P51681	ENSG00000275824	ENSG00000160791	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C090A257	CCL3_CCR5	simple:P10147	simple:P51681	ENSG00000274221	ENSG00000160791	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B01D306C	CCL5_CCR5	simple:P13501	simple:P51681	ENSG00000274233	ENSG00000160791	True	False	True	curated	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0795802F6	CCL4_SLC7A1	simple:P13236	simple:P30825	ENSG00000275824	ENSG00000139514	True	False	True	IMEx,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05BA6D9C3	CCL4_CNR2	simple:P13236	simple:P34972	ENSG00000275824	ENSG00000188822	True	False	True	IMEx,IntAct	False	1.346																																																																																																																																																																																																																																																																																																																																																																									
