gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Oligo
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.9568087143	0.0
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.9568087143	0.0
FZD10	Q9ULW2	False	FZD10_HUMAN		CPI-SS0A683CBC1	0.0	0.0069931097
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	1.597671802	0.0916663711
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	1.597671802	0.0916663711
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	1.597671802	0.0916663711
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.0970039093	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.0970039093	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0D37C7C70	0.0970039093	0.0
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	1.548196501	5.6543190369
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	2.1100793886	1.2021211029
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	2.1100793886	1.2021211029
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	2.1100793886	1.2021211029
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.2320782979	0.0174061372
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0EBA5A4D8	0.0	0.0301575788
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.0	0.0301575788
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.0376004873	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.0376004873	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.0376004873	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.2820636606	0.2126007382
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.0185312845	0.0239917754
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.0185312845	0.0239917754
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	0.0335579479	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.0335579479	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.1182403627	0.1779755146
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.1182403627	0.1779755146
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	1.227871297	1.0958288388
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	1.227871297	1.0958288388
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	1.227871297	1.0958288388
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	1.227871297	1.0958288388
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.0355861658	0.0
MRGPRX2	Q96LB1	False	MRGX2_HUMAN		CPI-SS08C88D297	0.0249342979	0.0
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.0526449275	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS0C916344D	0.0246730817	0.0
AVPR2	P30518	False	V2R_HUMAN		CPI-SS0FCF733EA	0.0327718495	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS032AD1183	0.0	0.0086321198
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.0228052254	0.5819133875
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.7548318365	16.7862426196
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.7548318365	16.7862426196
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.7548318365	16.7862426196
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.7548318365	16.7862426196
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.0689652927	0.0381687534
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.0483596865	0.1680871626
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.0332991451	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.1465861326	0.4942636444
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.1465861326	0.4942636444
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	1.1089469663	0.9601996353
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.0152842099	0.0233575006
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.0152842099	0.0233575006
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.0442094467	0.0585716839
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.0357334197	0.1173462147
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.0357334197	0.1173462147
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.0357334197	0.1173462147
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.122628012	0.0377356367
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.122628012	0.0377356367
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.122628012	0.0377356367
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.122628012	0.0377356367
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.122628012	0.0377356367
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.2275602254	2.173093141
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.2275602254	2.173093141
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.2275602254	2.173093141
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.2275602254	2.173093141
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.2275602254	2.173093141
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.0332991451	0.0315022706
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.4295549819	0.0743957141
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.4295549819	0.0743957141
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.4295549819	0.0743957141
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.4295549819	0.0743957141
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.0	0.0279359327
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.1898739145	4.1723849873
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.0906143428	0.0884403194
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.0906143428	0.0884403194
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.0906143428	0.0884403194
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.0	0.0257593609
NGFR	P08138	False	TNR16_HUMAN		CPI-SS08B85996F	0.0	0.0257593609
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.0519024611	2.3904213215
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	2.9074764378	2.5860573609
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	2.9074764378	2.5860573609
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.290922557	0.0350177764
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	0.290922557	0.0350177764
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.290922557	0.0350177764
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	6.2514967944	0.4672218138
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.0692682383	0.0388728983
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS043E0F61D	0.0537786166	0.0
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.7581192171	0.0130725106
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.0	0.231458605
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	2.1119261518	1.3358871296
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.0548275648	0.1710346861
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.0	0.0981786989
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.1372942306	0.0230171156
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS0FC0CA5ED	0.0095915337	0.0733161982
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.0924570648	0.090810216
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.0924570648	0.090810216
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	0.7289726969	0.0735976531
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.7644256399	0.4794316175
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	3.1027903472	0.0205274333
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	3.1027903472	0.0205274333
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E273233	6.8346824611	0.0173585769
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E7587E4	6.8346824611	0.0173585769
MRGPRX1	Q96LB2	False	MRGX1_HUMAN		CPI-SS06AC5AF53	0.0	0.0085107039
LHCGR	P22888	False	LSHR_HUMAN		CPI-SS033180726	0.0	0.0095250978
FSHR	P23945	False	FSHR_HUMAN		CPI-SS0577408A3	0.0202871865	0.0196894562
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0C7833961	0.0	0.0728123748
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C6448B94	0.3446760829	0.0
TNFRSF9	Q07011	False	TNR9_HUMAN		CPI-SS0431D2256	0.0197309488	0.0423722499
AXL	P30530	False	UFO_HUMAN		CPI-SS0C85BC9AF	0.778199486	0.0069969605
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS09C4988F8	0.2675176456	0.6690375696
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0B01CF3AB	0.6361996451	1.020424181
IL34	Q6ZMJ4	False	IL34_HUMAN		CPI-SS0DFA98A14	0.0	0.1619367764
CD22	P20273	False	CD22_HUMAN		CPI-SS0CBC7840D	0.1406840628	0.0
MRC1	P22897	False	MRC1_HUMAN		CPI-SS0822AEF5F	0.3199978294	0.0068795237
ALOX5AP	P20292	False	AL5AP_HUMAN		CPI-SS080611C5B	0.2660987228	0.0380865102
CD80	P33681	False	CD80_HUMAN		CPI-SS07327E587	0.3034548394	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS077D7365D	3.0557790959	0.0215729733
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0A1864A37	0.0	0.0994127794
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0EB4002A2	0.0	0.0994127794
NPPC	P23582	False	ANFC_HUMAN		CPI-SS06B94F144	0.0	0.0994127794
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03CC15FF3	0.1915385944	0.4554061884
CD38	P28907	False	CD38_HUMAN		CPI-SS0E0DEA7D5	0.1335737198	0.0093982842
TRHR	P34981	False	TRFR_HUMAN		CPI-SS00F69C501	0.0280375907	0.0212838882
RPS19	P39019	False	RS19_HUMAN		CPI-SS01946BE5C	0.3101466566	0.3385926853
HEBP1	Q9NRV9	False	HEBP1_HUMAN		CPI-SS0D2539AEB	0.4375448585	0.4731941132
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS0D0252D87	0.5280675474	0.029061079
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS077B160B9	0.5280675474	0.029061079
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.3603665984	0.171580953
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS085195142	0.3603665984	0.171580953
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.3603665984	0.171580953
SST	P61278	False	SMS_HUMAN		CPI-SS00C069DCB	1.1301755181	1.2440069784
NTS	P30990	False	NEUT_HUMAN		CPI-SS083319328	0.0	0.1558052846
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SS0E5593D5C	0.8143968343	0.0173112811
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0A91954A0	0.0384944041	0.0
MPL	P40238	False	TPOR_HUMAN		CPI-SS0DC2DD9D7	0.0	0.0266658501
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS07D56EB05	0.0	0.0258930793
NMUR1	Q9HB89	False	NMUR1_HUMAN		CPI-SS018BD4882	0.0161614072	0.0
CX3CL1	P78423	False	X3CL1_HUMAN		CPI-SS032E9A219	0.403097772	0.3322017332
QRFPR	Q96P65	False	QRFPR_HUMAN		CPI-SS0BC884A75	0.0847006725	0.0092075944
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS0B6F0C894	0.0	0.0234870267
ANGPT1	Q15389	False	ANGP1_HUMAN		CPI-SS0B337B316	0.0	0.0472754549
ANGPT4	Q9Y264	False	ANGP4_HUMAN		CPI-SS00BBA318F	0.0344046956	0.0092883628
PLXNB3	Q9ULL4	False	PLXB3_HUMAN		CPI-SS0D00AAD2F	0.1118755356	1.5952300541
GRIN2C	Q14957	False	NMDE3_HUMAN		CPI-SS0893BD6B6	0.0182828057	0.0
ENHO	Q6UWT2	False	ENHO_HUMAN		CPI-SS07DFEBFA8	0.1134013548	0.0867018424
GPR35	Q9HC97	False	GPR35_HUMAN		CPI-SS08C995EB4	0.0156915419	0.0584841222
EDA2R	Q9HAV5	False	TNR27_HUMAN		CPI-SS00797FD15	0.0	0.1007773994
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	1.1538117244	0.5139045509
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	2.141830268	0.85583418
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	2.141830268	0.85583418
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	1.007885594	0.2982076257
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.2603163238	0.2667050991
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.0930717987	0.0741387681
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.0930717987	0.0741387681
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	1.3203906684	1.2785169632
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	1.3203906684	1.2785169632
B2M	P61769	True	B2MG_HUMAN	FcRn complex	CPI-CS0C9EE65C2	1.4379476652	0.3400746599
FCGRT	P55899	True	FCGRN_HUMAN	FcRn complex	CPI-CS0C9EE65C2	0.0610948031	0.0
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	0.0	0.0294900809
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.0	0.0294900809
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.0	0.0294900809
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	0.4765638057	5.7985135604
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.4765638057	5.7985135604
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.4765638057	5.7985135604
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	3.090653943	0.0
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.2640235777	0.0525799365
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	1.4287881813	0.7510536658
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	1.4287881813	0.7510536658
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	1.7332610699	0.3063369212
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	1.7332610699	0.3063369212
