gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Oligo
KL	Q9UEF7	False	KLOT_HUMAN		CPI-SS0BF490275	0.0	0.0546648646
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS06A0B20BD	0.7026719042	1.2214059474
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0E63AB61E	0.7026719042	1.2214059474
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.7026719042	1.2214059474
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.7026719042	1.2214059474
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.7026719042	1.2214059474
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.7026719042	1.2214059474
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0816A4ED4	0.7026719042	1.2214059474
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0D1AE5C79	0.7026719042	1.2214059474
CD83	Q01151	False	CD83_HUMAN		CPI-SS00D9A0644	0.4159696161	0.0382892625
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS02E314589	0.1006701044	0.6026441349
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS02C29C238	0.1006701044	0.6026441349
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0CC898553	0.3193257095	0.1018147537
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0658257AC	0.3193257095	0.1018147537
XPR1	Q9UBH6	False	XPR1_HUMAN		CPI-SS098F416C1	1.3177082372	0.7245579071
CD36	P16671	False	CD36_HUMAN		CPI-SS0EB136379	0.0648609381	0.0133297787
RYK	P34925	False	RYK_HUMAN		CPI-SS0D8972B21	0.5934218897	0.4665394708
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.9550398235	0.0
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.9550398235	0.0
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0C2561156	0.0520069481	0.0
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0B8083B44	0.0520069481	0.0
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS01469637C	0.0520069481	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	1.2445617797	0.1773941475
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	1.2445617797	0.1773941475
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	1.2445617797	0.1773941475
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.0223395795	0.0126875377
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.0223395795	0.0126875377
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0D37C7C70	0.0223395795	0.0126875377
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	1.8903700909	5.074959177
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	1.7404738268	1.1324316072
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	1.7404738268	1.1324316072
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	1.7404738268	1.1324316072
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.1598567164	0.0422516796
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0EBA5A4D8	0.0211790818	0.0178337295
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.0211790818	0.0178337295
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.0034798126	0.2059170202
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.0	0.0426800519
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.0	0.0426800519
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.2453305497	0.1666636964
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.2453305497	0.1666636964
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0830C7910	0.0	0.0113385113
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS037E6BEDF	0.0	0.0113385113
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	1.9884256031	1.1053911996
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	1.9884256031	1.1053911996
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	1.9884256031	1.1053911996
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	1.9884256031	1.1053911996
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.1861647582	0.0
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.0199397819	0.0086890409
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0AE4CF4E7	0.0	0.0177730383
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS091B461CB	0.0196989217	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS0C916344D	0.0	0.008416977
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS032AD1183	0.0	0.041109595
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.0	0.799134218
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	1.402979102	16.3229856873
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	1.402979102	16.3229856873
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	1.402979102	16.3229856873
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	1.402979102	16.3229856873
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.0585411544	0.0334254953
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.1823961144	0.2115907325
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.1680887694	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.1111000011	0.8259815949
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.1111000011	0.8259815949
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	0.0	0.0110378322
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.0	0.0110378322
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	1.2067001161	0.786804568
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.0	0.0233237424
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.0	0.0233237424
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.0	0.1120323599
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.082877857	0.0562763758
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.082877857	0.0562763758
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.082877857	0.0562763758
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.0377684867	0.0085906963
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.0377684867	0.0085906963
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.0377684867	0.0085906963
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.0377684867	0.0085906963
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.0377684867	0.0085906963
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.0377684867	0.0085906963
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.1079789687	2.0165058259
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.1079789687	2.0165058259
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.1079789687	2.0165058259
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.1079789687	2.0165058259
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.1079789687	2.0165058259
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.1079789687	2.0165058259
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.0280307553	0.0166064682
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.0034798126	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.0034798126	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.0034798126	0.0838577776
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.0034798126	0.0838577776
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.0034798126	0.0838577776
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS012CCE326	0.0034798126	0.0838577776
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.0776006445	0.0086424821
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.1512668573	4.7733670761
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.1969599046	0.0652977968
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.1969599046	0.0652977968
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0DF162C10	0.1969599046	0.0652977968
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.0	0.0315847601
NGFR	P08138	False	TNR16_HUMAN		CPI-SS08B85996F	0.0	0.0315847601
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.1782026351	2.5703367212
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.0	0.0208116545
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	2.9840480695	2.4394924661
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	2.9840480695	2.4394924661
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.4869253016	0.0488711324
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	0.4869253016	0.0488711324
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.4869253016	0.0488711324
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	5.5839259279	0.2087852665
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.0830220008	0.0287531329
HCRTR2	O43614	False	OX2R_HUMAN		CPI-SS02461AE98	0.0034798126	0.0
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.1147354145	0.0276412078
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.0683821162	0.1865017167
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	3.375472964	1.5244092138
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.1354469152	0.2057492326
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.0	0.123488368
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.0707939542	0.0369135402
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS0FC0CA5ED	0.074796564	0.0861481034
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.0935231598	0.1327783004
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.0935231598	0.1327783004
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	0.5830393399	0.0514013544
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	1.1175413901	0.5091601526
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	2.8079081234	0.0
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	2.8079081234	0.0
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E273233	8.0258103279	0.0134970981
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS079728E8B	8.0258103279	0.0134970981
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E7587E4	8.0258103279	0.0134970981
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0C7833961	0.0	0.0199664551
PTH1R	Q03431	False	PTH1R_HUMAN		CPI-SS0483CE4ED	0.0356456678	0.0198511166
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.1050984101	0.0176871825
TNFRSF9	Q07011	False	TNR9_HUMAN		CPI-SS0431D2256	0.0	0.0121613815
HRH1	P35367	False	HRH1_HUMAN		CPI-SS0DC2A6D35	0.0334275992	0.0139226078
AXL	P30530	False	UFO_HUMAN		CPI-SS0C85BC9AF	0.0876431871	0.0
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS09C4988F8	0.2562124584	0.7652026597
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0B01CF3AB	0.0648609381	0.3645633018
IL34	Q6ZMJ4	False	IL34_HUMAN		CPI-SS0DFA98A14	0.0402410395	0.079387604
GRPR	P30550	False	GRPR_HUMAN		CPI-SS07AF9303D	0.0202402928	0.0
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS061A7E099	0.0937620133	0.0207114379
MRC1	P22897	False	MRC1_HUMAN		CPI-SS0822AEF5F	1.2376430382	0.0185657925
HGF	P14210	False	HGF_HUMAN		CPI-SS07F60834D	0.057946828	0.0
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-SS0D954EA1C	0.0	0.0120478299
ALOX5AP	P20292	False	AL5AP_HUMAN		CPI-SS080611C5B	0.5181613625	0.0117089163
NPSR1	Q6W5P4	False	NPSR1_HUMAN		CPI-SS0270A2CA9	0.0034798126	0.0208119801
CD80	P33681	False	CD80_HUMAN		CPI-SS07327E587	0.3647252839	0.0328739743
CD80	P33681	False	CD80_HUMAN		CPI-SS0320FFAFC	0.3647252839	0.0328739743
CD86	P42081	False	CD86_HUMAN		CPI-SS077D7365D	2.4959109287	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS0B0E09B1C	2.4959109287	0.0
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0A1864A37	0.0	0.1292206667
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0EB4002A2	0.0	0.1292206667
NPPC	P23582	False	ANFC_HUMAN		CPI-SS06B94F144	0.0	0.1292206667
SIGLEC1	Q9BZZ2	False	SN_HUMAN		CPI-SS02A170A99	0.0615392189	0.0
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03CC15FF3	0.1743227437	0.3837584143
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03A3EE72E	0.1743227437	0.3837584143
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS0F972435E	0.0199397819	0.0175961752
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS0273C9AED	0.0199397819	0.0175961752
CD38	P28907	False	CD38_HUMAN		CPI-SS0E0DEA7D5	0.1409871915	0.0
TRHR	P34981	False	TRFR_HUMAN		CPI-SS00F69C501	0.0	0.0318107023
RPS19	P39019	False	RS19_HUMAN		CPI-SS01946BE5C	0.4211020742	0.1983570245
HEBP1	Q9NRV9	False	HEBP1_HUMAN		CPI-SS0D2539AEB	0.2180773212	0.2773668314
TNFSF8	P32971	False	TNFL8_HUMAN		CPI-SS0412C803A	0.2297032094	0.0
ALCAM	Q13740	False	CD166_HUMAN		CPI-SS08991B378	0.8771332607	2.0231700963
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS0D0252D87	0.3387047281	0.0313805708
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS077B160B9	0.3387047281	0.0313805708
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.8565370987	0.1141504392
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS085195142	0.8565370987	0.1141504392
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.8565370987	0.1141504392
SST	P61278	False	SMS_HUMAN		CPI-SS00C069DCB	1.9673377884	1.1981444641
NTS	P30990	False	NEUT_HUMAN		CPI-SS083319328	0.06505099	0.0796358337
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SS0E5593D5C	0.2725377118	0.0
LTB	Q06643	False	TNFC_HUMAN		CPI-SS06CBC985C	0.0	0.0053875682
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS04CD88411	0.0	0.0174603867
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS07D56EB05	0.0	0.0174603867
NPB	Q8NG41	False	NPB_HUMAN		CPI-SS0D5E1C3D2	0.0	0.0057629414
CX3CL1	P78423	False	X3CL1_HUMAN		CPI-SS032E9A219	0.2362443714	0.324869593
CCL17	Q92583	False	CCL17_HUMAN		CPI-SS0974EB232	0.0459839884	0.0
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS0B6F0C894	0.0	0.0218737313
ANGPT1	Q15389	False	ANGP1_HUMAN		CPI-SS0B337B316	0.0034798126	0.0653495709
ANGPT4	Q9Y264	False	ANGP4_HUMAN		CPI-SS00BBA318F	0.0	0.0163331972
ERFE	Q4G0M1	False	ERFE_HUMAN		CPI-SS09D5B5F9C	0.0	0.0075237468
PLXNB3	Q9ULL4	False	PLXB3_HUMAN		CPI-SS0D00AAD2F	0.1215193803	2.1580138268
GRIN2C	Q14957	False	NMDE3_HUMAN		CPI-SS0893BD6B6	0.0399493442	0.0
ENHO	Q6UWT2	False	ENHO_HUMAN		CPI-SS07DFEBFA8	0.3275092952	0.2105151292
GPR35	Q9HC97	False	GPR35_HUMAN		CPI-SS08C995EB4	0.0211790818	0.0629935822
EDA2R	Q9HAV5	False	TNR27_HUMAN		CPI-SS00797FD15	0.0	0.1759502664
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	1.6356867617	0.5301791997
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	1.5198899326	1.007860881
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	1.5198899326	1.007860881
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS069E2161D	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.6648450801	0.4401424269
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.4953869129	0.155817864
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.376827206	0.1661403113
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.376827206	0.1661403113
