gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Oligo
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS02C29C238	0.0980740586	0.3781026103
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS03F821467	0.0980740586	0.3781026103
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0CC898553	0.1215324105	0.1470119155
XPR1	Q9UBH6	False	XPR1_HUMAN		CPI-SS098F416C1	1.8192742694	0.6334407106
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.5328084532	0.0
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.5328084532	0.0
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0B8083B44	0.0551434991	0.011003279
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS01469637C	0.0551434991	0.011003279
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	1.2690538752	0.075671084
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	1.2690538752	0.075671084
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	1.2690538752	0.075671084
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.0259001032	0.0150424573
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.0259001032	0.0150424573
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0D37C7C70	0.0259001032	0.0150424573
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.0	0.0253560625
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.0	0.0253560625
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS007AA9FDE	0.0	0.0253560625
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	1.7610360412	5.4253164645
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	1.5869543979	1.1494439625
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	1.5869543979	1.1494439625
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	1.5869543979	1.1494439625
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.190666671	0.0608296648
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.4282107876	0.1291889119
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.0	0.0077065767
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.0	0.0077065767
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	0.0497011544	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.0497011544	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.2071579669	0.0960003833
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.2071579669	0.0960003833
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	1.4300400731	1.0382694481
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	1.4300400731	1.0382694481
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	1.4300400731	1.0382694481
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	1.4300400731	1.0382694481
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.0	0.0478178775
MC4R	P32245	False	MC4R_HUMAN		CPI-SS09CF5B145	0.0271451451	0.0
MC4R	P32245	False	MC4R_HUMAN		CPI-SS098F8DB82	0.0271451451	0.0
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.0849548916	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0DA291AD9	0.0760681875	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0F8C2FA91	0.0323704212	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0DFAF1FE2	0.0323704212	0.0
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	0.0201795984	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS04B547174	0.0470738872	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS032AD1183	0.0390630635	0.0151834003
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.0	0.7018737172
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.9357074305	17.6822591184
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.9357074305	17.6822591184
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.9357074305	17.6822591184
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.9357074305	17.6822591184
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.1414599802	0.0322338371
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.2030178977	0.1060445802
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.1624708679	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.0390905534	0.5201933906
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.0390905534	0.5201933906
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.0390905534	0.5201933906
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	1.2060717066	0.9753941094
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.0	0.0425083524
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.0	0.0425083524
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.0314564328	0.0190063283
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.0259591921	0.0567508778
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.0259591921	0.0567508778
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.0259591921	0.0567508778
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.1079519645	0.036443355
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.1079519645	0.036443355
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.1079519645	0.036443355
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.1079519645	0.036443355
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.1079519645	0.036443355
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.1079519645	0.036443355
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.4754663249	2.4423326179
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.4754663249	2.4423326179
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.4754663249	2.4423326179
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.4754663249	2.4423326179
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.4754663249	2.4423326179
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.4754663249	2.4423326179
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.0384718963	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.0	0.0228823003
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.0	0.0228823003
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.8603793013	0.0724641173
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.8603793013	0.0724641173
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.8603793013	0.0724641173
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.8603793013	0.0724641173
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.0	0.0571306758
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.1588893521	3.081916417
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.0779683032	0.1396663534
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.0779683032	0.1396663534
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.0779683032	0.1396663534
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.0919529428	2.5605979948
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.0340611056	0.0
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	3.3989886197	2.1299876602
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	3.3989886197	2.1299876602
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.3112598229	0.0201872162
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	0.3112598229	0.0201872162
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.3112598229	0.0201872162
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	6.4282691212	0.3089611402
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.0	0.0133924207
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS043E0F61D	0.0173397976	0.0165816855
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS085C150CE	0.0173397976	0.0165816855
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	1.4073016659	0.0813921931
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.1218373986	0.1025691284
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	1.8603956664	1.4706190564
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.1848677452	0.1229273082
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.0	0.0549097495
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.0683836466	0.0879856214
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.0773123596	0.0055617198
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS0FC0CA5ED	0.0363358203	0.0156655493
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.1502665165	0.1823378177
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.1502665165	0.1823378177
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	0.5088027813	0.1086544122
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.7767724112	0.5255474634
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	3.2718591512	0.0
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	3.2718591512	0.0
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E273233	5.8200965761	0.0012696995
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E7587E4	5.8200965761	0.0012696995
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0C7833961	0.047062455	0.0865675288
ASGR1	P07306	False	ASGR1_HUMAN		CPI-SS01963C4CA	0.0	0.0058946137
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.1278836587	0.0570413249
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS01AD399A0	0.0107554175	0.0
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS0186F8AED	0.0107554175	0.0
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS0BCCDFA7A	0.0107554175	0.0
HRH1	P35367	False	HRH1_HUMAN		CPI-SS0DC2A6D35	0.0	0.0240233315
AXL	P30530	False	UFO_HUMAN		CPI-SS0C85BC9AF	0.7944932512	0.0
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS09C4988F8	0.0346552925	0.6236712131
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0B01CF3AB	0.934417155	1.1321272331
IL34	Q6ZMJ4	False	IL34_HUMAN		CPI-SS0DFA98A14	0.0469911563	0.1064080897
CD22	P20273	False	CD22_HUMAN		CPI-SS0CBC7840D	0.0291263267	0.0
MRC1	P22897	False	MRC1_HUMAN		CPI-SS0822AEF5F	0.6496308015	0.0389892546
ALOX5AP	P20292	False	AL5AP_HUMAN		CPI-SS080611C5B	0.2562830559	0.0324836173
CD80	P33681	False	CD80_HUMAN		CPI-SS07327E587	0.2592669006	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS0320FFAFC	0.2592669006	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS077D7365D	2.245137138	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS0B0E09B1C	2.245137138	0.0
CD34	P28906	False	CD34_HUMAN		CPI-SS015E1E2C6	0.346298296	0.1936736345
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS02B7540B0	5.6502604468	0.1501813783
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0A1864A37	0.0390905964	0.1149709365
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0EB4002A2	0.0390905964	0.1149709365
NPPC	P23582	False	ANFC_HUMAN		CPI-SS06B94F144	0.0390905964	0.1149709365
SIGLEC1	Q9BZZ2	False	SN_HUMAN		CPI-SS02A170A99	0.051844542	0.0
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03CC15FF3	0.3339709134	0.4684434594
CD38	P28907	False	CD38_HUMAN		CPI-SS0E0DEA7D5	0.1255096291	0.0
RPS19	P39019	False	RS19_HUMAN		CPI-SS01946BE5C	0.1907331529	0.0966441283
CXCL5	P42830	False	CXCL5_HUMAN		CPI-SS087BD262F	0.1082575199	0.0
HEBP1	Q9NRV9	False	HEBP1_HUMAN		CPI-SS0D2539AEB	0.4152065667	0.3012703715
ALCAM	Q13740	False	CD166_HUMAN		CPI-SS08991B378	1.0909362198	1.749772357
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS0D0252D87	0.6409158377	0.0081282772
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS077B160B9	0.6409158377	0.0081282772
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.4836425315	0.0588076195
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS085195142	0.4836425315	0.0588076195
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.4836425315	0.0588076195
SST	P61278	False	SMS_HUMAN		CPI-SS00C069DCB	1.837837723	1.2305359318
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SS0E5593D5C	0.427577116	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0A91954A0	0.0436894901	0.0
LTB	Q06643	False	TNFC_HUMAN		CPI-SS06CBC985C	0.0669185559	0.0
MPL	P40238	False	TPOR_HUMAN		CPI-SS0DC2DD9D7	0.0243737173	0.0080877096
NPB	Q8NG41	False	NPB_HUMAN		CPI-SS0D5E1C3D2	0.0	0.0344409357
CX3CL1	P78423	False	X3CL1_HUMAN		CPI-SS032E9A219	0.5312848828	0.3451207369
CCL17	Q92583	False	CCL17_HUMAN		CPI-SS0974EB232	0.0	0.0304074182
ANGPT1	Q15389	False	ANGP1_HUMAN		CPI-SS0B337B316	0.1094070619	0.0486878311
ANGPT4	Q9Y264	False	ANGP4_HUMAN		CPI-SS00BBA318F	0.0300426606	0.0055617198
PLXNB3	Q9ULL4	False	PLXB3_HUMAN		CPI-SS0D00AAD2F	0.0237729287	1.6884697918
ENHO	Q6UWT2	False	ENHO_HUMAN		CPI-SS07DFEBFA8	0.1484862349	0.2260922293
GPR35	Q9HC97	False	GPR35_HUMAN		CPI-SS08C995EB4	0.0728756988	0.064339145
EDA2R	Q9HAV5	False	TNR27_HUMAN		CPI-SS00797FD15	0.0	0.1090046674
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	1.6429846643	0.5076482005
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0700FDD27	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0A8F7D89F	2.1561517888	0.7782660174
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	2.1561517888	0.7782660174
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	0.9608371256	0.3884331159
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.3215424118	0.2300086469
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.2025385625	0.0908928738
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.2025385625	0.0908928738
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.2025385625	0.0908928738
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.2025385625	0.0908928738
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.2025385625	0.0908928738
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	1.369424442	1.3103203129
