gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	1	3	5	6	8	29	34	37
IL16	Q14005	False	IL16_HUMAN		CPI-SS0893BD6B6	0.0699466751	0.1510312265	0.0	0.0	0.4402117803	0.0	0.4890453889	0.0
GPR19	Q15760	False	GPR19_HUMAN		CPI-SS07DFEBFA8	0.0948759936	0.0432643843	0.0512129794	0.2776644073	0.0377307234	0.0	0.0	0.0
CXCL17	Q6UXB2	False	VCC1_HUMAN		CPI-SS08C995EB4	0.109391465	0.1244513838	0.4062472444	0.4781349379	0.3427126979	0.0	0.2238338258	0.0
EDA	Q92838	False	EDA_HUMAN		CPI-SS00797FD15	0.0171607239	0.1623352817	0.0634916604	0.1739649311	0.020852622	0.0	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS00A8596B5	0.0553445228	0.0420781547	0.0629187866	0.0328951688	0.0	0.0	0.0	0.0
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	0.0	0.0	0.0	0.0	0.0658353757	0.0	0.0	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	0.0	0.0714729834	0.0	0.0	0.0	0.0	0.0	0.0
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0F1A060D4	0.2533453198	0.0463884309	0.2953764226	0.3025886364	0.1610163295	0.0	0.2056851111	0.0
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS00550260E	0.2533453198	0.0463884309	0.2953764226	0.3025886364	0.1610163295	0.0	0.2056851111	0.0
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0B990492C	0.2533453198	0.0463884309	0.2953764226	0.3025886364	0.1610163295	0.0	0.2056851111	0.0
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0C5E9FBFB	0.2533453198	0.0463884309	0.2953764226	0.3025886364	0.1610163295	0.0	0.2056851111	0.0
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS03859E16F	0.2533453198	0.0463884309	0.2953764226	0.3025886364	0.1610163295	0.0	0.2056851111	0.0
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS02FBD007E	0.2533453198	0.0463884309	0.2953764226	0.3025886364	0.1610163295	0.0	0.2056851111	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS09C06644C	3.3740967335	4.6614094365	3.1933106485	2.747252026	14.0515269942	6.9864425	6.3528432778	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	3.3740967335	4.6614094365	3.1933106485	2.747252026	14.0515269942	6.9864425	6.3528432778	0.0
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS02D18D12B	0.6294365684	0.1062473438	0.582881225	0.4378505278	0.3520961035	0.0	0.4929508035	0.0
EPB41L1	Q9H4G0	False	E41L1_HUMAN		CPI-SS0B3829651	0.5804534529	0.0830508274	0.3149462202	0.5120672146	0.2637856799	0.0	0.0	0.0
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS00661A3A4	0.2444554215	0.2333898745	0.2922423919	0.3820565198	0.3285712046	1.9561815336	0.0	0.0
NECTIN4	Q96NY8	False	PVRL4_HUMAN		CPI-SS01E0F2D2C	0.0	0.4386683644	0.0	0.0	0.0921905394	0.0	0.0	0.0
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS0A5DF05C0	0.0	0.1150114058	0.0	0.0409684952	0.0845740242	0.0	0.0	0.0
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS06207F70E	0.0	0.1150114058	0.0	0.0409684952	0.0845740242	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	0.0624869137	0.1526303867	0.082689749	0.1351443506	0.1091193699	0.0	0.3901373333	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0755A26DD	0.0624869137	0.1526303867	0.082689749	0.1351443506	0.1091193699	0.0	0.3901373333	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS03189F5F6	0.0624869137	0.1526303867	0.082689749	0.1351443506	0.1091193699	0.0	0.3901373333	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04A97448D	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0DC322B61	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0348DB5E3	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.0	0.0484637007	0.0	0.0695981403	0.0	0.0	0.0	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS015819E65	0.0	0.0484637007	0.0	0.0695981403	0.0	0.0	0.0	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BF3ED143	0.0	0.0484637007	0.0	0.0695981403	0.0	0.0	0.0	0.0
FGFRL1	Q8N441	False	FGRL1_HUMAN		CPI-SS0CB6968B9	0.0	0.0876962203	0.0	0.0	0.0	0.0	0.0	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS068C742A1	0.2919213303	0.0965884944	0.2040823761	0.4906175277	0.0341023411	2.4366471735	0.0	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS085EE60B1	0.2919213303	0.0965884944	0.2040823761	0.4906175277	0.0341023411	2.4366471735	0.0	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0FB37E079	0.2919213303	0.0965884944	0.2040823761	0.4906175277	0.0341023411	2.4366471735	0.0	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0D46E2B45	0.2919213303	0.0965884944	0.2040823761	0.4906175277	0.0341023411	2.4366471735	0.0	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0178F5C45	0.2919213303	0.0965884944	0.2040823761	0.4906175277	0.0341023411	2.4366471735	0.0	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	3.2487928223	0.341098674	2.8441953849	3.5702648442	0.1149174566	0.0	2.9535751667	0.0
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.0850946758	0.6368701253	0.3729789015	0.0946963717	0.522605861	0.0	0.3901373283	1.6041065127
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02904BE32	0.0850946758	0.6368701253	0.3729789015	0.0946963717	0.522605861	0.0	0.3901373283	1.6041065127
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	0.0850946758	0.6368701253	0.3729789015	0.0946963717	0.522605861	0.0	0.3901373283	1.6041065127
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.0850946758	0.6368701253	0.3729789015	0.0946963717	0.522605861	0.0	0.3901373283	1.6041065127
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	0.0	0.0590894475	0.0	0.0	0.9338801214	0.0	1.2145411111	0.0
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.0	0.0590894475	0.0	0.0	0.9338801214	0.0	1.2145411111	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0B02DE712	0.3431964391	0.1815783315	0.1621227155	0.1771553247	0.3810750925	0.0	0.4645113333	2.2893766667
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS09375CA29	0.3431964391	0.1815783315	0.1621227155	0.1771553247	0.3810750925	0.0	0.4645113333	2.2893766667
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS00A953C3A	0.3431964391	0.1815783315	0.1621227155	0.1771553247	0.3810750925	0.0	0.4645113333	2.2893766667
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BF9FA3F2	0.3431964391	0.1815783315	0.1621227155	0.1771553247	0.3810750925	0.0	0.4645113333	2.2893766667
EGF	P01133	False	EGF_HUMAN		CPI-SS0F4D30D5A	0.0	0.0680401709	0.0	0.0868356051	0.0	0.0	0.0	0.0
TGFA	P01135	False	TGFA_HUMAN		CPI-SS0E25CE362	0.6893907782	1.7987039327	0.5426032666	0.3978149834	1.0162543977	0.0	0.4929508035	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0055264F3	0.0	0.9992087519	0.0	0.0	1.3018836012	0.0	0.4353883664	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS00EDDD458	0.4813983173	0.2033594309	0.1733306695	0.2234553442	0.432502052	1.5299875	0.4645113333	2.142245
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	0.4813983173	0.2033594309	0.1733306695	0.2234553442	0.432502052	1.5299875	0.4645113333	2.142245
GRN	P28799	False	GRN_HUMAN		CPI-SS08CA619FE	0.1862558731	0.3369628619	0.2341505732	0.2244555325	0.7404134104	0.0	0.0	2.142245
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	0.1862558731	0.3369628619	0.2341505732	0.2244555325	0.7404134104	0.0	0.0	2.142245
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	0.1862558731	0.3369628619	0.2341505732	0.2244555325	0.7404134104	0.0	0.0	2.142245
BTC	P35070	False	BTC_HUMAN		CPI-SS0A19E9C34	0.0	0.0	0.0	0.0233076328	0.0	0.0	0.0	0.0
BTC	P35070	False	BTC_HUMAN		CPI-SS06BC4D123	0.0	0.0	0.0	0.0233076328	0.0	0.0	0.0	0.0
COPA	P53621	False	COPA_HUMAN		CPI-SS088A0A760	0.897248671	1.300059929	1.0675007798	1.4622110719	1.6229657489	0.0	0.838726527	2.2893772894
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	0.897248671	1.300059929	1.0675007798	1.4622110719	1.6229657489	0.0	0.838726527	2.2893772894
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0C10824C7	0.0368370305	0.0	0.0337155565	0.0	0.0810708092	0.0	0.0	0.0
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS03098AC28	0.0368370305	0.0	0.0337155565	0.0	0.0810708092	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03C51D352	0.0	0.734881232	0.0	0.0	0.4157562775	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	0.0	0.734881232	0.0	0.0	0.4157562775	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0E2863F09	0.0	0.734881232	0.0	0.0	0.4157562775	0.0	0.0	0.0
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	15.4916590254	3.6710253591	13.7585786151	13.2833521494	4.0872576532	6.7383825	9.6994754444	0.0
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.0	0.0	0.0	0.0	0.0658353757	0.0	0.0	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS0ADA587B4	0.0858843586	0.0	0.1951421131	0.0	0.0840166689	0.0	0.3074463506	0.0
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	0.2393604188	0.3627095801	0.2607205481	0.0982555455	0.853267896	2.44140625	0.0	0.0
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS074CF011C	0.0594566447	0.0	0.0	0.0841127922	0.0461320578	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.2157675838	0.1214493536	0.0697221423	0.0	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.2157675838	0.1214493536	0.0697221423	0.0	0.0	0.0	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	0.0	0.0798390608	0.0	0.0	0.1111605202	0.0	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	0.0	0.0798390608	0.0	0.0	0.1111605202	0.0	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	0.0	0.0798390608	0.0	0.0	0.1111605202	0.0	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0.1314299467	0.3120848343	0.2638535565	0.1120515584	0.3965397572	0.0	0.2238338333	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0.1314299467	0.3120848343	0.2638535565	0.1120515584	0.3965397572	0.0	0.2238338333	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0.1314299467	0.3120848343	0.2638535565	0.1120515584	0.3965397572	0.0	0.2238338333	0.0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SS08083B141	0.0878679899	0.0	0.0	0.057331899	0.0	0.0	0.0	0.0
SEMA3F	Q13275	False	SEM3F_HUMAN		CPI-SS0F15C1AB3	0.0185531523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.0	0.0282024598	0.0445117066	0.0	0.0	0.0	0.0	0.0
VSIR	Q9H7M9	False	GI24_HUMAN		CPI-SS03FA58286	0.0944366091	2.8555295691	0.0	0.0	2.5222862659	0.0	1.840378	1.530456
CCKBR	P32239	False	GASR_HUMAN		CPI-SS00AD71822	0.0492829442	0.081128674	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.0	3.8873468508	0.1112205063	0.0	0.5490042139	0.0	0.6986358889	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.0	3.8873468508	0.1112205063	0.0	0.5490042139	0.0	0.6986358889	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.0	3.8873468508	0.1112205063	0.0	0.5490042139	0.0	0.6986358889	0.0
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS0795802F6	0.0555912966	0.1839228493	0.0706773719	0.0	0.1297712031	0.0	0.4106101667	0.0
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS03105D292	0.0555912966	0.1839228493	0.0706773719	0.0	0.1297712031	0.0	0.4106101667	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-SS05BA6D9C3	0.0	0.1639458838	0.0399246223	0.0	0.7307475135	0.0	0.0	0.0
GPRC5D	Q9NZD1	False	GPC5D_HUMAN		CPI-SS008F83E02	0.0332208255	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS076D8415B	0.2768920863	0.2566513812	0.4834756234	0.2419072532	0.2341022081	0.0	0.8782398889	0.0
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	2.9522788655	2.6310951326	2.1087296527	3.7107079481	2.7348428555	2.44140625	1.5030401667	1.6041065
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0BA601DC4	0.5099899086	0.6086611823	0.3325728033	0.4676113247	0.396913104	2.4366475	0.2056851111	0.0
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	0.5099899086	0.6086611823	0.3325728033	0.4676113247	0.396913104	2.4366475	0.2056851111	0.0
SORT1	Q99523	False	SORT_HUMAN		CPI-SS09A36B221	2.6812417436	2.034753788	2.1979765655	2.9754517505	1.1409040288	0.0	4.3044403594	1.6886187099
SORT1	Q99523	False	SORT_HUMAN		CPI-SS07CCAD9BF	2.6812417436	2.034753788	2.1979765655	2.9754517505	1.1409040288	0.0	4.3044403594	1.6886187099
SORT1	Q99523	False	SORT_HUMAN		CPI-SS04F3A1E5C	2.6812417436	2.034753788	2.1979765655	2.9754517505	1.1409040288	0.0	4.3044403594	1.6886187099
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SS03F0B666C	0.0231364728	1.8176813544	0.0	0.0	1.748721509	0.0	0.2685140433	0.0
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.0	0.6691275746	0.0	0.0	0.3728412601	0.0	0.0	2.142245
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS02A0FF87F	0.0	0.0511088055	0.0760745531	0.0	0.219992023	0.0	0.3074463506	1.6041065127
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0F8EFEECF	0.1743420178	0.312515884	0.0507779079	0.1543543896	0.6696635202	0.0	1.1897628889	1.530456
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0BD9F32BA	0.1743420178	0.312515884	0.0507779079	0.1543543896	0.6696635202	0.0	1.1897628889	1.530456
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS02EBC1BB0	0.0261656811	0.3918271556	0.0898384618	0.0227363673	0.156820644	0.0	0.0	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.0261656811	0.3918271556	0.0898384618	0.0227363673	0.156820644	0.0	0.0	0.0
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0B81F1BF5	0.0	0.3196521562	0.0	0.1178004862	0.0810707829	0.0	0.0	0.0
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0AB21032D	0.0	0.3196521562	0.0	0.1178004862	0.0810707829	0.0	0.0	0.0
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS03B8E2D7A	0.0	0.1021231401	0.0	0.0	0.0658353852	0.0	0.0	0.0
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS04B4619D0	0.0350244211	0.2947307968	0.0	0.0	0.1098640544	0.0	0.0	0.0
FAS	P25445	False	TNR6_HUMAN		CPI-SS08B7D54A3	0.0	0.0849979006	0.0	0.0	0.0559027746	0.0	0.0	0.0
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0E7D5974D	0.0384556222	1.0942844338	0.0	0.0	0.6140926705	0.0	0.0	0.0
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS048A2311A	0.1520875076	0.2486034696	0.2504111297	0.171130539	0.1242317919	0.0	0.0	0.0
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS0DEDA3567	0.1520875076	0.2486034696	0.2504111297	0.171130539	0.1242317919	0.0	0.0	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0FBC9234C	0.591652467	0.7389719448	0.3606386987	0.3621708701	0.867498948	0.0	0.3642987222	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS00F4DDF4B	0.591652467	0.7389719448	0.3606386987	0.3621708701	0.867498948	0.0	0.3642987222	0.0
CELSR2	Q9HCU4	False	CELR2_HUMAN		CPI-SS034B442CE	0.2152349864	0.2180444708	0.0984795459	0.1556840001	0.0719843938	0.0	0.0	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS07155793F	0.1738717667	0.0484637007	0.2329275621	0.0468506962	0.1677811856	0.0	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-SS09F430F14	0.0660155279	0.0	0.0	0.0	0.0840166689	0.0	0.0	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0A93C11C8	0.2374054049	0.1867144917	0.166914797	0.1377134948	0.1823651049	0.0	0.2808673183	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS01BCB9360	0.2374054049	0.1867144917	0.166914797	0.1377134948	0.1823651049	0.0	0.2808673183	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS003C9A532	0.0	0.0	0.0	0.0	0.0871847183	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0607D1101	0.0	0.0	0.0	0.0	0.0871847183	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS09D379E5B	0.0	0.0	0.0	0.0	0.0871847183	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.0291732234	0.0	0.0	0.0	0.1493598671	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.0291732234	0.0	0.0	0.0	0.1493598671	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS05FEE05CB	0.0291732234	0.0	0.0	0.0	0.1493598671	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0B42AD9EF	0.0691581917	0.1154999692	0.1404239114	0.0	0.0556337519	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.0	0.0	0.0	0.0657237499	0.0	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.0	0.0	0.0	0.0657237499	0.0	0.0	0.0	0.0
NOV	P48745	False	NOV_HUMAN		CPI-SS0E5AF12B6	0.1262565685	0.2742907238	0.1149278661	0.1363920649	0.1121151734	0.0	0.6909894444	0.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0A34EE366	0.0697987843	0.0	0.0	0.0335928961	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS030EDC420	0.0160535804	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS09FF3A1EA	0.0	0.0	0.0	0.0	0.0432984781	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS05B7D3407	0.0893864314	0.0	0.067594514	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS03821C2C6	0.0893864314	0.0	0.067594514	0.0	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0F3BF2B34	0.0796301117	0.0463884309	0.2076279372	0.0371907597	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CCD89E02	0.0796301117	0.0463884309	0.2076279372	0.0371907597	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.0796301117	0.0463884309	0.2076279372	0.0371907597	0.0	0.0	0.0	0.0
CCR9	P51686	False	CCR9_HUMAN		CPI-SS039863E62	0.128475736	0.094928895	0.084656272	0.1841044545	0.0375835318	0.0	0.0	0.0
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS07835EECF	0.0	0.0	0.0380372762	0.0	0.0	0.0	0.0	0.0
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS00399ED03	0.0	0.0	0.0380372762	0.0	0.0	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0C8A09915	0.0224807005	0.0	0.0	0.0333342208	0.0	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS062DED513	0.0224807005	0.0	0.0	0.0333342208	0.0	0.0	0.0	0.0
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS04A7BCE8D	0.0	0.0621469061	0.0	0.0	0.0219701503	0.0	0.0	0.0
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS0230EE330	0.0	0.0	0.0	0.045000045	0.0	0.0	0.0	0.0
ADCYAP1R1	P41586	False	PACR_HUMAN		CPI-SS0133239EA	0.1442159255	0.0403569166	0.2220553565	0.0898900921	0.0857618223	0.0	0.0	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	0.0900514772	2.3541795304	0.0382458912	0.1154468506	1.9395441908	0.0	0.5759603889	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.0900514772	2.3541795304	0.0382458912	0.1154468506	1.9395441908	0.0	0.5759603889	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.0900514772	2.3541795304	0.0382458912	0.1154468506	1.9395441908	0.0	0.5759603889	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0984C2931	0.0900514772	2.3541795304	0.0382458912	0.1154468506	1.9395441908	0.0	0.5759603889	0.0
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	1.3079853147	1.1896279337	1.0398916151	1.1714844805	1.7730789075	2.44140625	0.0	0.0
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	1.3079853147	1.1896279337	1.0398916151	1.1714844805	1.7730789075	2.44140625	0.0	0.0
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	10.4901327665	0.112418232	11.1353972762	10.9371452532	0.0382551098	3.97139375	6.5350662778	5.0658566667
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0472C478C	10.4901327665	0.112418232	11.1353972762	10.9371452532	0.0382551098	3.97139375	6.5350662778	5.0658566667
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	10.4901327665	0.112418232	11.1353972762	10.9371452532	0.0382551098	3.97139375	6.5350662778	5.0658566667
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	0.0721980409	0.0373806622	0.0	0.0227363673	0.2245697061	0.0	0.0	0.0
COLEC12	Q5KU26	False	COL12_HUMAN		CPI-SS08877A081	0.0	0.1292704475	0.0	0.0691534416	1.2257096821	0.0	0.0	0.0
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.0	3.4544115193	0.0	0.0692271429	3.785190526	0.0	0.2685140556	2.142245
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.578892033	1.0860371326	0.4541250042	0.9820447338	0.9832689249	1.95618125	0.6802446667	0.0
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.578892033	1.0860371326	0.4541250042	0.9820447338	0.9832689249	1.95618125	0.6802446667	0.0
SORL1	Q92673	False	SORL_HUMAN		CPI-SS0D3C90DDA	0.578892033	1.0860371326	0.4541250042	0.9820447338	0.9832689249	1.95618125	0.6802446667	0.0
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS048346C2B	0.0	0.6237508011	0.0	0.0	1.1524174913	0.0	0.4476676667	0.0
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	0.0205345558	0.0	0.0	0.0	0.0412881908	0.0	0.0	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	0.1380637657	0.0	0.0	0.1288802199	0.1597163107	0.0	0.0	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	0.1380637657	0.0	0.0	0.1288802199	0.1597163107	0.0	0.0	0.0
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS0CB4F2FE4	1.4030397234	0.0	1.2447544268	0.4502653052	0.0	0.0	2.5000055	0.0
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS027E12A36	0.1683938319	0.3729332283	0.1933623147	0.1393815237	0.1395382534	2.4366471735	0.0	0.0
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS04E690D72	0.1683938319	0.3729332283	0.1933623147	0.1393815237	0.1395382534	2.4366471735	0.0	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS012AFC842	0.1019865939	0.0383670939	0.0982881339	0.3235326299	0.0232142428	0.0	0.0	0.0
