id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-SS0658257AC	FGFR4_PTPRR	simple:P22455	simple:Q15256	ENSG00000160867	ENSG00000153233	True	True	True	InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0EB136379	WNT1_CD36	simple:P04628	simple:P16671	ENSG00000125084	ENSG00000135218	True	False	True	InnateDB	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D8972B21	WNT1_RYK	simple:P04628	simple:P34925	ENSG00000125084	ENSG00000163785	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS016B7C7D6	BMP2_SMO	simple:P12643	simple:Q99835	ENSG00000125845	ENSG00000128602	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C2561156	WNT2_FZD4	simple:P09544	simple:Q9ULV1	ENSG00000105989	ENSG00000174804	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B8083B44	WNT7B_FZD4	simple:P56706	simple:Q9ULV1	ENSG00000188064	ENSG00000174804	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01469637C	WNT2B_FZD4	simple:Q93097	simple:Q9ULV1	ENSG00000134245	ENSG00000174804	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A683CBC1	WNT7B_FZD10	simple:P56706	simple:Q9ULW2	ENSG00000188064	ENSG00000111432	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0423580E5	DLL1_NOTCH2	simple:O00548	simple:Q04721	ENSG00000275555	ENSG00000134250	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E1A8414D	DLK1_NOTCH2	simple:P80370	simple:Q04721	ENSG00000185559	ENSG00000134250	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03F821467	CD96_NECTIN1	simple:P40200	simple:Q15223	ENSG00000153283	ENSG00000110400	True	True	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0649EA05F	FGFR4_FGF9	simple:P22455	simple:P31371	ENSG00000160867	ENSG00000102678	True	True	False	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07833475A	FGFR1_FGF7	simple:P11362	simple:P21781	ENSG00000077782	ENSG00000140285	True	True	False	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS023738D54	FGFR1_FGF3	simple:P11362	simple:P11487	ENSG00000077782	ENSG00000186895	True	True	False	I2D,InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS048604E28	WNT3A_FZD8	simple:P56704	simple:Q9H461	ENSG00000154342	ENSG00000177283	True	False	True	IMEx,IntAct	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0193C3064	WNT1_FZD8	simple:P04628	simple:Q9H461	ENSG00000125084	ENSG00000177283	True	False	True	I2D,InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D782F60B	WNT4_FZD8	simple:P56705	simple:Q9H461	ENSG00000162552	ENSG00000177283	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS080C0EEB8	WNT3A_FZD1	simple:P56704	simple:Q9UP38	ENSG00000154342	ENSG00000157240	True	False	True	I2D,InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B2D5BA95	WNT5A_FZD1	simple:P41221	simple:Q9UP38	ENSG00000114251	ENSG00000157240	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0DC5ADBF1	WNT1_FZD1	simple:P04628	simple:Q9UP38	ENSG00000125084	ENSG00000157240	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CA020C34	WNT4_FZD1	simple:P56705	simple:Q9UP38	ENSG00000162552	ENSG00000157240	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E4DE8215	WNT2_FZD1	simple:P09544	simple:Q9UP38	ENSG00000105989	ENSG00000157240	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E7523314	WNT3_FZD1	simple:P56703	simple:Q9UP38	ENSG00000277641	ENSG00000157240	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D81C6C1D	WNT7B_FZD1	simple:P56706	simple:Q9UP38	ENSG00000188064	ENSG00000157240	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0261EA048	WNT3A_FZD2	simple:P56704	simple:Q14332	ENSG00000154342	ENSG00000180340	True	False	True	InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02C418D99	WNT2_FZD2	simple:P09544	simple:Q14332	ENSG00000105989	ENSG00000180340	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0097929A7	BMP7_SLAMF1	simple:P18075	simple:Q13291	ENSG00000101144	ENSG00000117090	True	False	True	InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E32BEF02	WNT5A_FZD5	simple:P41221	simple:Q13467	ENSG00000114251	ENSG00000163251	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05550A895	WNT7A_FZD5	simple:O00755	simple:Q13467	ENSG00000154764	ENSG00000163251	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01DCC7684	EFNA2_EPHA7	simple:O43921	simple:Q15375	ENSG00000099617	ENSG00000135333	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03E450F99	EFNA1_EPHA7	simple:P20827	simple:Q15375	ENSG00000169242	ENSG00000135333	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F81DBF22	EFNA4_EPHA7	simple:P52798	simple:Q15375	ENSG00000243364	ENSG00000135333	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0331C5A49	GDF11_ANTXR1	simple:O95390	simple:Q9H6X2	ENSG00000135414	ENSG00000169604	True	False	True	InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00A6240B6	WNT1_ROR2	simple:P04628	simple:Q01974	ENSG00000125084	ENSG00000169071	True	False	True	InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS014B0FCD2	WNT1_FZD3	simple:P04628	simple:Q9NPG1	ENSG00000125084	ENSG00000104290	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F26BB901	WNT2_FZD3	simple:P09544	simple:Q9NPG1	ENSG00000105989	ENSG00000104290	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AD0ED887	TNFRSF11B_TNFSF10	simple:O00300	simple:P50591	ENSG00000164761	ENSG00000121858	True	False	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS047232C64	DLL1_NOTCH3	simple:O00548	simple:Q9UM47	ENSG00000275555	ENSG00000074181	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS007AA9FDE	DLK1_NOTCH3	simple:P80370	simple:Q9UM47	ENSG00000185559	ENSG00000074181	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F21DBF93	SCGB3A1_NOTCH3	simple:Q96QR1	simple:Q9UM47	ENSG00000161055	ENSG00000074181	True	False	True	InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0938C6980	DLL4_NOTCH3	simple:Q9NR61	simple:Q9UM47	ENSG00000128917	ENSG00000074181	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00E5D7E39	CORT_GHSR	simple:O00230	simple:Q92847	ENSG00000241563	ENSG00000121853	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08C88D297	CORT_MRGPRX2	simple:O00230	simple:Q96LB1	ENSG00000241563	ENSG00000183695	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0522A6CFA	ADM_MRGPRX2	simple:P35318	simple:Q96LB1	ENSG00000148926	ENSG00000183695	True	False	True	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS09CF5B145	AGRP_MC4R	simple:O00253	simple:P32245	ENSG00000159723	ENSG00000166603	True	False	True	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS098F8DB82	POMC_MC4R	simple:P01189	simple:P32245	ENSG00000115138	ENSG00000166603	True	False	True	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CC136A8D	AGRP_MC5R	simple:O00253	simple:P33032	ENSG00000159723	ENSG00000176136	True	False	True	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BE6DBE1A	POMC_MC5R	simple:P01189	simple:P33032	ENSG00000115138	ENSG00000176136	True	False	True	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C0E2C69C	POMC_MC2R	simple:P01189	simple:Q01718	ENSG00000115138	ENSG00000185231	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS033A27302	LEFTY2_TDGF1	simple:O00292	simple:P13385	ENSG00000143768	ENSG00000241186	True	False	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E9F84F1F	LEFTY1_TDGF1	simple:O75610	simple:P13385	ENSG00000243709	ENSG00000241186	True	False	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0DF5E47DB	SCGB3A1_MARCO	simple:Q96QR1	simple:Q9UEW3	ENSG00000161055	ENSG00000019169	True	False	True	I2D,InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00F282936	CXCR6_CXCL16	simple:O00574	simple:Q9H2A7	ENSG00000172215	ENSG00000161921	True	True	True	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS04318D03E	ACKR2_CCL3	simple:O00590	simple:P10147	ENSG00000144648	ENSG00000274221	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AFE077D8	ACKR2_CCL4	simple:O00590	simple:P13236	ENSG00000144648	ENSG00000275824	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03165AD8C	ACKR2_CCL2	simple:O00590	simple:P13500	ENSG00000144648	ENSG00000108691	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AE4CF4E7	ACKR2_CCL5	simple:O00590	simple:P13501	ENSG00000144648	ENSG00000274233	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0DA291AD9	GPR75_CCL5	simple:O95800	simple:P13501	ENSG00000119737	ENSG00000274233	True	True	False	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BE8BE8E9	ACKR2_CCL8	simple:O00590	simple:P80075	ENSG00000144648	ENSG00000108700	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS09AFCF898	CCR2_CCL8	simple:P41597	simple:P80075	ENSG00000121807	ENSG00000108700	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F8C2FA91	CCR1_CCL8	simple:P32246	simple:P80075	ENSG00000163823	ENSG00000108700	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E7EDE823	CCR3_CCL8	simple:P51677	simple:P80075	ENSG00000183625	ENSG00000108700	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0DFAF1FE2	CCR5_CCL8	simple:P51681	simple:P80075	ENSG00000160791	ENSG00000108700	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0ADA38C78	ACKR2_CCL7	simple:O00590	simple:P80098	ENSG00000144648	ENSG00000108688	True	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS008509DBD	CORT_SSTR4	simple:O00230	simple:P31391	ENSG00000241563	ENSG00000132671	True	False	True	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS027E12A36	MDK_PTPRZ1	simple:P21741	simple:P23471	ENSG00000110492	ENSG00000106278	True	False	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06CE0CF64	CORT_SSTR1	simple:O00230	simple:P30872	ENSG00000241563	ENSG00000139874	True	False	True	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0008137B6	EFNA4_EPHA5	simple:P52798	simple:P54756	ENSG00000243364	ENSG00000145242	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS035E5A708	DLL3_NOTCH3	simple:Q9NYJ7	simple:Q9UM47	ENSG00000090932	ENSG00000074181	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BFB29A42	PLXNB2_PTN	simple:O15031	simple:P21246	ENSG00000196576	ENSG00000105894	True	True	False	I2D,IMEx,InnateDB-All,IntAct	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08FAC0A55	PLXNB2_SEMA4D	simple:O15031	simple:Q92854	ENSG00000196576	ENSG00000187764	False	True	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06AA638A8	CD72_SEMA4D	simple:P21854	simple:Q92854	ENSG00000137101	ENSG00000187764	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C0A61F92	PLXNB2_SEMA4G	simple:O15031	simple:Q9NTN9	ENSG00000196576	ENSG00000095539	False	True	False	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0EBA5A4D8	VEGFD_KDR	simple:O43915	simple:P35968	ENSG00000165197	ENSG00000128052	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03156A825	LTA_LTBR	simple:P01374	simple:P36941	ENSG00000173503	ENSG00000111321	True	False	True	I2D	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0110361CB	LTA_TNFRSF14	simple:P01374	simple:Q92956	ENSG00000173503	ENSG00000157873	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0879B8E95	CD160_TNFRSF14	simple:O95971	simple:Q92956	ENSG00000117281	ENSG00000157873	False	True	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02ACCF1F7	MIF_TNFRSF14	simple:P14174	simple:Q92956	ENSG00000240972	ENSG00000157873	True	False	True	I2D,IntAct	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08330207B	BTLA_TNFRSF14	simple:Q7Z6A9	simple:Q92956	ENSG00000186265	ENSG00000157873	False	True	True	guidetopharmacology.org	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C412B7DE	CD70_TNFRSF17	simple:P32970	simple:Q02223	ENSG00000125726	ENSG00000048462	True	False	True	InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A81A3626	WNT7A_LDLR	simple:O00755	simple:P01130	ENSG00000154764	ENSG00000130164	True	False	True	InnateDB-All	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B34CBA4B	EFNA2_EPHA1	simple:O43921	simple:P21709	ENSG00000099617	ENSG00000146904	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FF49C823	EFNA1_EPHA1	simple:P20827	simple:P21709	ENSG00000169242	ENSG00000146904	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08A54963F	EFNA2_EPHA2	simple:O43921	simple:P29317	ENSG00000099617	ENSG00000142627	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS046F6F0C1	EFNA1_EPHA2	simple:P20827	simple:P29317	ENSG00000169242	ENSG00000142627	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C875BA24	EFNA2_EPHA3	simple:O43921	simple:P29320	ENSG00000099617	ENSG00000044524	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS09CA492BA	EFNA1_EPHA3	simple:P20827	simple:P29320	ENSG00000169242	ENSG00000044524	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0830C7910	EFNA2_EPHA8	simple:O43921	simple:P29322	ENSG00000099617	ENSG00000070886	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS037E6BEDF	EFNA1_EPHA8	simple:P20827	simple:P29322	ENSG00000169242	ENSG00000070886	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D81D9F5E	EFNA2_EPHA5	simple:O43921	simple:P54756	ENSG00000099617	ENSG00000145242	False	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0762B455F	EFNA1_EPHA5	simple:P20827	simple:P54756	ENSG00000169242	ENSG00000145242	True	False	True	curated	False	1.2690000000000001																																																																																																																																																																																																																																																																																																																																																																									
